
"year","month","end station id","end station name","end station latitude","end station longitude","num_trips"
"2019","8","497","E 17 St & Broadway","40.73704984","-73.99009296","14885"
"2019","8","426","West St & Chambers St","40.71754834","-74.01322069","14727"
"2019","8","514","12 Ave & W 40 St","40.76087502","-74.00277668","14012"
"2019","8","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","13046"
"2019","8","435","W 21 St & 6 Ave","40.74173969","-73.99415556","12749"
"2019","8","402","Broadway & E 22 St","40.7403432","-73.98955109","12704"
"2019","8","285","Broadway & E 14 St","40.73454567","-73.99074142","12548"
"2019","8","358","Christopher St & Greenwich St","40.73291553","-74.00711384","12273"
"2019","8","459","W 20 St & 11 Ave","40.746745","-74.007756","12001"
"2019","9","519","Pershing Square North","40.751873","-73.977706","16731"
"2019","9","426","West St & Chambers St","40.71754834","-74.01322069","16207"
"2019","9","285","Broadway & E 14 St","40.73454567","-73.99074142","15338"
"2019","9","497","E 17 St & Broadway","40.73704984","-73.99009296","14959"
"2019","9","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","13729"
"2019","9","514","12 Ave & W 40 St","40.76087502","-74.00277668","13503"
"2019","9","402","Broadway & E 22 St","40.7403432","-73.98955109","13370"
"2019","9","435","W 21 St & 6 Ave","40.74173969","-73.99415556","13214"
"2019","9","358","Christopher St & Greenwich St","40.73291553","-74.00711384","13177"
"2019","9","293","Lafayette St & E 8 St","40.73020660529954","-73.99102628231049","12170"
"2019","10","519","Pershing Square North","40.751873","-73.977706","16267"
"2019","10","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","12960"
"2019","10","497","E 17 St & Broadway","40.73704984","-73.99009296","12623"
"2019","10","402","Broadway & E 22 St","40.7403432","-73.98955109","12416"
"2019","10","435","W 21 St & 6 Ave","40.74173969","-73.99415556","12379"
"2019","10","426","West St & Chambers St","40.71754834","-74.01322069","12149"
"2019","10","285","Broadway & E 14 St","40.73454567","-73.99074142","10772"
"2019","10","293","Lafayette St & E 8 St","40.73020660529954","-73.99102628231049","10368"
"2019","10","358","Christopher St & Greenwich St","40.73291553","-74.00711384","10367"
"2019","10","490","8 Ave & W 33 St","40.751551","-73.993934","10315"
"2019","11","519","Pershing Square North","40.751873","-73.977706","11585"
"2019","11","497","E 17 St & Broadway","40.73704984","-73.99009296","9730"
"2019","11","435","W 21 St & 6 Ave","40.74173969","-73.99415556","9248"
"2019","11","402","Broadway & E 22 St","40.7403432","-73.98955109","9248"
"2019","11","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","8863"
"2019","11","285","Broadway & E 14 St","40.73454567","-73.99074142","8040"
"2019","11","505","6 Ave & W 33 St","40.74901271","-73.98848395","8022"
"2019","11","465","Broadway & W 41 St","40.75513557","-73.98658032","7540"
"2019","11","293","Lafayette St & E 8 St","40.73020660529954","-73.99102628231049","7295"
"2019","11","490","8 Ave & W 33 St","40.751551","-73.993934","7286"
"2019","12","519","Pershing Square North","40.751873","-73.977706","7490"
"2019","12","497","E 17 St & Broadway","40.73704984","-73.99009296","6830"
