latitude,longitude,borough,countie
40.728,-73.986,Manhattan,New York
40.813619,-73.939336,Manhattan,New York
40.743,-73.995,Manhattan,New York
40.806414,-73.936085,Manhattan,New York
40.812191,-73.937838,Manhattan,New York
40.808484,-73.928803,The Bronx,Bronx County
40.810893,-73.927311,The Bronx,Bronx County
40.812346,-73.946168,Manhattan,New York
40.810224,-73.937195,Manhattan,New York
40.814469,-73.924963,The Bronx,Bronx County
40.816355,-73.954295,Manhattan,New York
40.816576,-73.927987,The Bronx,Bronx County
40.81014,-73.93973,Manhattan,New York
40.808384,-73.923604,The Bronx,Bronx County
40.81093,-73.921606,The Bronx,Bronx County
40.81449,-73.936153,Manhattan,New York
40.818215,-73.950988,Manhattan,New York
40.819746,-73.951819,Manhattan,New York
40.80262,-73.9174,The Bronx,Bronx County
40.805089,-73.918889,The Bronx,Bronx County
40.818477,-73.947568,Manhattan,New York
40.800425,-73.911034,The Bronx,Bronx County
40.800933,-73.913863,The Bronx,Bronx County
40.803399,-73.919763,The Bronx,Bronx County
40.813224,-73.930605,The Bronx,Bronx County
40.809619,-73.917875,The Bronx,Bronx County
40.804168,-73.911545,The Bronx,Bronx County
40.820036,-73.921411,The Bronx,Bronx County
40.812299,-73.92037,The Bronx,Bronx County
40.808891,-73.91081,The Bronx,Bronx County
40.811112,-73.914932,The Bronx,Bronx County
40.801657,-73.909513,The Bronx,Bronx County
40.811675,-73.917037,The Bronx,Bronx County
40.825125,-73.941616,Manhattan,New York
40.819783,-73.936521,Manhattan,New York
40.823168,-73.955857,Manhattan,New York
40.826969,-73.949738,Manhattan,New York
40.827305,-73.951989,Manhattan,New York
40.825244,-73.947257,Manhattan,New York
40.813135,-73.909235,The Bronx,Bronx County
40.707,-73.929,Brooklyn,Kings County
40.707,-73.935,Brooklyn,Kings County
40.814046,-73.91186,The Bronx,Bronx County
40.713,-73.965,Brooklyn,Kings County
40.816827,-73.917338,The Bronx,Bronx County
40.665,-73.989,Brooklyn,Kings County
40.656,-74.010,Brooklyn,Kings County
40.686,-73.953,Brooklyn,Kings County
40.692,-73.977,Brooklyn,Kings County
40.725,-73.983,Manhattan,New York
40.740,-73.980,Manhattan,New York
40.752,-73.941,Queens,Queens County
40.820877,-73.939249,Manhattan,New York
40.819241,-73.941057,Manhattan,New York
40.816234,-73.948222,Manhattan,New York
40.815484,-73.935856,Manhattan,New York
40.812735,-73.923697,The Bronx,Bronx County
40.820003,-73.959089,Manhattan,New York
40.812304,-73.929153,The Bronx,Bronx County
40.805559,-73.914718,The Bronx,Bronx County
40.758,-73.944,Queens,Queens County
40.776,-73.929,Queens,Queens County
40.680,-73.956,Brooklyn,Kings County
40.716,-73.947,Brooklyn,Kings County
40.81296,-73.941878,Manhattan,New York
40.813539,-73.94521,Manhattan,New York
40.807258,-73.907999,The Bronx,Bronx County
40.818,-73.917,The Bronx,Bronx County
40.807408,-73.91924,The Bronx,Bronx County
40.806,-73.908,The Bronx,Bronx County
40.809,-73.923,The Bronx,Bronx County
40.758,-73.923,Queens,Queens County
40.770,-73.935,Queens,Queens County
40.820681,-73.945144,Manhattan,New York
40.808633,-73.916124,The Bronx,Bronx County
40.821294,-73.947868,Manhattan,New York
40.806896,-73.911837,The Bronx,Bronx County
40.814673,-73.91839,The Bronx,Bronx County
40.683,-73.944,Brooklyn,Kings County
40.719,-73.950,Brooklyn,Kings County
40.686,-73.917,Brooklyn,Kings County
40.686,-73.914,Brooklyn,Kings County
40.704,-73.917,Brooklyn,Kings County
40.704,-73.905,Queens,Queens County
40.698,-73.899,Queens,Queens County
40.710,-73.917,Queens,Queens County
40.707,-73.923,Brooklyn,Kings County
40.713,-73.920,Queens,Queens County
40.710,-73.923,Brooklyn,Kings County
40.7639089,-73.9477213,Manhattan,New York
40.757284,-73.9536,Manhattan,New York
40.746,-73.983,Manhattan,New York
40.776,-73.980,Manhattan,New York
40.782,-73.980,Manhattan,New York
40.791,-73.974,Manhattan,New York
40.737,-74.010,Manhattan,New York
40.75370225419114,-73.95865201950072,Manhattan,New York
40.764,-73.959,Manhattan,New York
40.797,-73.938,Manhattan,New York
40.800,-73.941,Manhattan,New York
40.791,-73.947,Manhattan,New York
40.809,-73.938,Manhattan,New York
40.822756,-73.951346,Manhattan,New York
40.827075,-73.945909,Manhattan,New York
40.812,-73.938,Manhattan,New York
40.823498,-73.94386,Manhattan,New York
40.812,-73.923,The Bronx,Bronx County
40.814232,-73.903927,The Bronx,Bronx County
40.811314,-73.907729,The Bronx,Bronx County
40.816124,-73.908116,The Bronx,Bronx County
40.812,-73.914,The Bronx,Bronx County
40.815,-73.911,The Bronx,Bronx County
40.779,-73.950,Manhattan,New York
40.782,-73.947,Manhattan,New York
40.776,-73.950,Manhattan,New York
40.82281,-73.937413,Manhattan,New York
40.817555,-73.957163,Manhattan,New York
40.815887,-73.911918,The Bronx,Bronx County
40.75461,-73.99177,Manhattan,New York
40.77237,-73.99005,Manhattan,New York
40.807347437082,-73.90809774398804,The Bronx,Bronx County
40.81695971032464,-73.9422959089279,Manhattan,New York
40.8190344,-73.956156,Manhattan,New York
40.75863,-73.97513,Manhattan,New York
40.826406,-73.937948,Manhattan,New York
40.825289,-73.936232,Manhattan,New York
40.821111,-73.935971,Manhattan,New York
40.821728,-73.952761,Manhattan,New York
40.824013,-73.954743,Manhattan,New York
40.829114,-73.950426,Manhattan,New York
40.831327,-73.946665,Manhattan,New York
40.826881,-73.941427,Manhattan,New York
40.814383,-73.915368,The Bronx,Bronx County
40.82057,-73.917579,The Bronx,Bronx County
40.819609,-73.916071,The Bronx,Bronx County
40.817166,-73.914737,The Bronx,Bronx County
40.827212,-73.942722,Manhattan,New York
40.816402,-73.919549,The Bronx,Bronx County
40.817755,-73.92965,The Bronx,Bronx County
40.807466,-73.927107,The Bronx,Bronx County
40.829523,-73.944279,Manhattan,New York
40.819823,-73.912411,The Bronx,Bronx County
40.82188,-73.907521,The Bronx,Bronx County
40.820713,-73.911759,The Bronx,Bronx County
40.830476,-73.939929,Manhattan,New York
40.81899,-73.90202,The Bronx,Bronx County
40.830702,-73.936371,Manhattan,New York
40.82831,-73.942924,Manhattan,New York
40.75969995906254,-73.97808194160461,Manhattan,New York
40.832314,-73.94102,Manhattan,New York
40.75793646243674,-73.97960275411606,Manhattan,New York
40.82923,-73.936996,Manhattan,New York
40.839278,-73.945446,Manhattan,New York
40.834468,-73.939865,Manhattan,New York
40.83618,-73.939789,Manhattan,New York
40.817802,-73.905203,The Bronx,Bronx County
40.84004,-73.942939,Manhattan,New York
40.839137,-73.941409,Manhattan,New York
40.820302,-73.903944,The Bronx,Bronx County
40.84522,-73.940493,Manhattan,New York
40.782535857724106,-73.97908508777618,Manhattan,New York
40.842173,-73.935111,Manhattan,New York
40.81989,-73.908351,The Bronx,Bronx County
40.842941,-73.938631,Manhattan,New York
40.835775,-73.9434,Manhattan,New York
40.832081,-73.942386,Manhattan,New York
40.78476,-73.969862,Manhattan,New York
40.833303,-73.939326,Manhattan,New York
40.838191,-73.936085,Manhattan,New York
40.839443,-73.937044,Manhattan,New York
40.835798,-73.937496,Manhattan,New York
40.844044,-73.933651,Manhattan,New York
40.848282,-73.941343,Manhattan,New York
40.846052,-73.937648,Manhattan,New York
40.848467,-73.936064,Manhattan,New York
40.847305,-73.933291,Manhattan,New York
40.847396,-73.931205,Manhattan,New York
40.742684734875695,-73.98671329021454,Manhattan,New York
40.830663,-73.941323,Manhattan,New York
40.818212,-73.955277,Manhattan,New York
40.852252,-73.937854,Manhattan,New York
40.788664991278836,-73.96680057048798,Manhattan,New York
40.79249519495111,-73.96417066463071,Manhattan,New York
40.796036841599836,-73.96158903853575,Manhattan,New York
40.849972,-73.938423,Manhattan,New York
40.84925,-73.93022,Manhattan,New York
40.828847,-73.91769,The Bronx,Bronx County
40.833909,-73.92112,The Bronx,Bronx County
40.832812,-73.929372,The Bronx,Bronx County
40.83173,-73.922394,The Bronx,Bronx County
40.820089,-73.928947,The Bronx,Bronx County
40.830262,-73.923391,The Bronx,Bronx County
40.834263,-73.917641,The Bronx,Bronx County
40.834457,-73.928381,The Bronx,Bronx County
40.839312,-73.922423,The Bronx,Bronx County
40.72506551015475,-73.97515833377838,Manhattan,New York
40.834015,-73.908863,The Bronx,Bronx County
40.835334,-73.9154,The Bronx,Bronx County
40.839549,-73.913004,The Bronx,Bronx County
40.840536,-73.919228,The Bronx,Bronx County
40.84207,-73.926075,The Bronx,Bronx County
40.822215,-73.914688,The Bronx,Bronx County
40.843965,-73.920999,The Bronx,Bronx County
40.823429,-73.924689,The Bronx,Bronx County
40.827883,-73.927111,The Bronx,Bronx County
40.830179,-73.928747,The Bronx,Bronx County
40.74714,-73.97113,Manhattan,New York
40.826677,-73.929327,The Bronx,Bronx County
40.831584,-73.9149,The Bronx,Bronx County
40.829608,-73.921461,The Bronx,Bronx County
40.839142,-73.925961,The Bronx,Bronx County
40.837576,-73.910489,The Bronx,Bronx County
40.825716,-73.915585,The Bronx,Bronx County
40.749498546025194,-73.97729203113158,Manhattan,New York
40.843264,-73.904867,The Bronx,Bronx County
40.83649,-73.918316,The Bronx,Bronx County
40.827115,-73.92272,The Bronx,Bronx County
40.70858894240581,-74.00935482235809,Manhattan,New York
40.829797,-73.931015,The Bronx,Bronx County
40.812769,-73.901583,The Bronx,Bronx County
40.816343,-73.896447,The Bronx,Bronx County
40.815077,-73.899939,The Bronx,Bronx County
40.818185,-73.894143,The Bronx,Bronx County
40.819701,-73.901311,The Bronx,Bronx County
40.822267,-73.916792,The Bronx,Bronx County
40.721319,-74.010065,Manhattan,New York
40.844075,-73.917256,The Bronx,Bronx County
40.821075,-73.895069,The Bronx,Bronx County
40.82441,-73.92818,The Bronx,Bronx County
40.823162,-73.923267,The Bronx,Bronx County
40.820578,-73.888271,The Bronx,Bronx County
40.821967,-73.896752,The Bronx,Bronx County
40.84301,-73.91172,The Bronx,Bronx County
40.83299,-73.94592,Manhattan,New York
40.824796,-73.90242,The Bronx,Bronx County
40.823872,-73.908699,The Bronx,Bronx County
40.827184,-73.893721,The Bronx,Bronx County
40.832678,-73.905158,The Bronx,Bronx County
40.834124,-73.88955,The Bronx,Bronx County
40.830529,-73.894717,The Bronx,Bronx County
40.85168,-73.94186,Manhattan,New York
40.832057,-73.927421,The Bronx,Bronx County
40.823732,-73.919379,The Bronx,Bronx County
40.83545,-73.90153,The Bronx,Bronx County
40.83406,-73.92243,The Bronx,Bronx County
40.82696,-73.907451,The Bronx,Bronx County
40.745686,-74.005141,Manhattan,New York
40.830471,-73.904556,The Bronx,Bronx County
40.834857,-73.903743,The Bronx,Bronx County
40.66407983678161,-73.96025128666679,Brooklyn,Kings County
40.836103,-73.907199,The Bronx,Bronx County
40.825737,-73.927311,The Bronx,Bronx County
40.83899,-73.9109,The Bronx,Bronx County
40.83999,-73.90549,The Bronx,Bronx County
40.839586,-73.900277,The Bronx,Bronx County
40.84224,-73.8985,The Bronx,Bronx County
40.819999,-73.897263,The Bronx,Bronx County
40.822545,-73.901824,The Bronx,Bronx County
40.83094,-73.91125,The Bronx,Bronx County
40.82895,-73.90521,The Bronx,Bronx County
40.840484,-73.917946,The Bronx,Bronx County
40.827301,-73.896372,The Bronx,Bronx County
40.83130549267296,-73.91744792461395,The Bronx,Bronx County
40.840683,-73.915073,The Bronx,Bronx County
40.838379,-73.905838,The Bronx,Bronx County
40.78294,-73.93077,Manhattan,New York
40.79346,-73.92389,Manhattan,New York
40.79558,-73.91906,Manhattan,New York
40.80046,-73.92404,Manhattan,New York
40.831444,-73.926226,The Bronx,Bronx County
40.829896,-73.907618,The Bronx,Bronx County
40.828199,-73.903719,The Bronx,Bronx County
40.83196,-73.91956,The Bronx,Bronx County
40.818154,-73.925294,The Bronx,Bronx County
40.835302,-73.895133,The Bronx,Bronx County
40.831762,-73.896853,The Bronx,Bronx County
40.82809,-73.91288,The Bronx,Bronx County
40.831998,-73.892686,The Bronx,Bronx County
40.830025,-73.886312,The Bronx,Bronx County
40.813991,-73.8855,The Bronx,Bronx County
40.824811,-73.916407,The Bronx,Bronx County
40.696232971293156,-73.99142056703568,Brooklyn,Kings County
40.837213,-73.908345,The Bronx,Bronx County
40.828975,-73.911259,The Bronx,Bronx County
40.83263,-73.925101,The Bronx,Bronx County
40.838706,-73.927034,The Bronx,Bronx County
40.83171,-73.90208,The Bronx,Bronx County
40.811892,-73.904192,The Bronx,Bronx County
40.833246,-73.896599,The Bronx,Bronx County
40.83579,-73.913741,The Bronx,Bronx County
40.842675,-73.908544,The Bronx,Bronx County
40.822217,-73.928939,The Bronx,Bronx County
40.816126,-73.891559,The Bronx,Bronx County
40.824,-73.91089,The Bronx,Bronx County
40.740983,-74.001702,Manhattan,New York
40.830051,-73.892103,The Bronx,Bronx County
40.82394,-73.894025,The Bronx,Bronx County
40.826303,-73.898751,The Bronx,Bronx County
40.839194,-73.888587,The Bronx,Bronx County
40.837037,-73.890413,The Bronx,Bronx County
40.832649,-73.885272,The Bronx,Bronx County
40.843079,-73.900216,The Bronx,Bronx County
40.8358771,-73.8931428,The Bronx,Bronx County
40.82995,-73.898802,The Bronx,Bronx County
40.823061,-73.941928,Manhattan,New York
40.839335,-73.886445,The Bronx,Bronx County
40.841092,-73.892317,The Bronx,Bronx County
40.7606597,-73.98042047,Manhattan,New York
40.816567,-73.888161,The Bronx,Bronx County
40.825322,-73.887729,The Bronx,Bronx County
40.826706,-73.888719,The Bronx,Bronx County
40.836274,-73.884308,The Bronx,Bronx County
40.840494,-73.911479,The Bronx,Bronx County
40.7141454,-74.0335519,Hudson County,NJ
40.7127742,-74.0364857,Hudson County,NJ
40.71649,-74.04105,Hudson County,NJ
40.7124188237569,-74.03852552175522,Hudson County,NJ
40.7112423,-74.0557013,Hudson County,NJ
40.71517767732029,-74.03768330812454,Hudson County,NJ
40.7177325,-74.043845,Hudson County,NJ
40.71958611647166,-74.04311746358871,Hudson County,NJ
40.71458403535893,-74.04281705617905,Hudson County,NJ
40.7162469,-74.0334588,Hudson County,NJ
40.71848892,-74.047726625,Hudson County,NJ
40.7443187,-74.0439909,Hudson County,NJ
40.748715945380226,-74.04044330120087,Hudson County,NJ
40.71835519823214,-74.03891444206238,Hudson County,NJ
40.7287448,-74.0321082,Hudson County,NJ
40.727595966,-74.044247311,Hudson County,NJ
40.72572613742557,-74.07195925712585,Hudson County,NJ
40.72528910781132,-74.04557168483734,Hudson County,NJ
40.7272235,-74.0337589,Hudson County,NJ
40.7182113,-74.0836394,Hudson County,NJ
40.7242941,-74.0354826,Hudson County,NJ
40.71346382669195,-74.06285852193832,Hudson County,NJ
40.73074262530658,-74.06378388404846,Hudson County,NJ
40.7211236,-74.03805095,Hudson County,NJ
40.7192517,-74.034234,Hudson County,NJ
40.71435836870427,-74.06661093235016,Hudson County,NJ
40.721630142638354,-74.04996782541275,Hudson County,NJ
40.72152515,-74.046304543,Hudson County,NJ
40.71653978099194,-74.0496379137039,Hudson County,NJ
40.73520838045357,-74.04696375131607,Hudson County,NJ
40.73089709786179,-74.06391263008118,Hudson County,NJ
40.73367,-74.0625,Hudson County,NJ
40.742677141,-74.051788633,Hudson County,NJ
40.71942,-74.05099,Hudson County,NJ
40.72568548362901,-74.04879033565521,Hudson County,NJ
40.72333158646436,-74.04595255851744,Hudson County,NJ
40.721650724879986,-74.04288411140442,Hudson County,NJ
40.761,-73.977,Manhattan,New York
40.703048421084425,-73.93200427293777,Brooklyn,Kings County
40.71687,-74.03281,Hudson County,NJ
40.749,-73.998,Manhattan,New York
40.809,-73.947,Manhattan,New York
40.710,-73.998,Manhattan,New York
40.7236589,-74.0641943,Hudson County,NJ
40.683,-73.911,Brooklyn,Kings County
40.794,-73.950,Manhattan,New York
40.794,-73.971,Manhattan,New York
40.722103786686034,-74.07145500183105,Hudson County,NJ
40.71928220070702,-74.07126188278198,Hudson County,NJ
40.7311689,-74.0575736,Hudson County,NJ
40.72755146730012,-74.07106071710587,Hudson County,NJ
40.818743,-73.890247,The Bronx,Bronx County
