"year","end station id","end station name","end station latitude","end station longitude","num_trips"
"2018","3661","Montgomery St & Franklin Ave","40.666439306870814","-73.9605563879013","2010"
"2018","3669","Henry St & W 9 St","40.67630357634183","-74.00314047932625","1977"
"2018","3625","28 St & 40 Ave","40.7525758","-73.9364281","1900"
"2018","3692","5 St & Market St","40.699997484388504","-73.97440128028393","1885"
"2018","3590","Carroll St & Franklin Ave","40.6679411","-73.9588","1852"
"2018","3718","E 11 St & Avenue B","40.72746420692392","-73.97950418293476","1751"
"2018","253","W 13 St & 5 Ave -moved to 5947.04","40.73543934","-73.99453948","1644"
"2018","3586","34 Ave & 13 St","40.7638753","-73.9364848","1603"
"2018","3557","40 Ave & 9 St","40.75742","-73.945133","1565"
"2018","2005","Railroad Ave & Kay Ave","40.70531194","-73.97100056","1558"
"2018","3596","Sullivan Pl & Bedford Ave","40.6642406","-73.9574686","1557"
"2018","3700","E 87 St & 3 Ave","40.77940608529787","-73.95333588123322","1523"
"2018","3432","NYCBS Depot - GOW","40.66906013501107","-73.99463653564453","1474"
"2018","3564","21 St & 36 Ave","40.7601853","-73.9362726","1372"
"2018","3559","21 St & 38 Ave","40.7576314","-73.9391224","1304"
"2018","3333","Columbia St & Lorraine St","40.6747055","-74.0075572","1298"
"2018","3512","27 Ave & 4 St","40.7747175","-73.9337894","1197"
"2018","3325","E 95 St & 3 Ave","40.7849032","-73.950503","1170"
"2018","3567","11 St & 35 Ave","40.7627442","-73.9391141","1168"
"2018","3620","11 St & 43 Ave","40.7519071","-73.9479119","1133"
"2018","3238","E 80 St & 2 Ave","40.77391390238118","-73.9543953537941","680"
"2018","3714","Division Av & Hooper St","40.70684203101325","-73.9544353965357","607"
"2018","3468","NYCBS Depot - STY - Garage 4","40.7303801","-73.9747502","429"
"2018","3642","E 98 St & Lexington Ave","40.78728519860952","-73.95012259483337","272"
"2018","3719","S Portland Ave & Atlantic Ave","40.68322254161595","-73.9738118648529","257"
"2018","3704","47 Ave & Skillman Ave","40.7437524099784","-73.94176483154297","242"
"2018","3721","31 St & Newtown Ave","40.7675487799971","-73.9209334552288","240"
"2018","3239","Bressler","40.64653836709648","-74.01658773422241","170"
"2018","3245","NYCBS DEPOT - DELANCEY","40.71644423134479","-73.9823305606842","169"
"2018","3395","Henry St & W 9 St [old]","40.6763744","-74.00324957","162"
"2018","3716","40 Ave & Crescent St","40.753599202005596","-73.93795609474182","104"
"2018","3669","Henry St & W 9 St (OLD)","40.67630357634183","-74.00314047932625","96"
"2018","3240","NYCBS Depot BAL - DYR","40.759030082196055","-73.99385869503021","80"
"2018","3683","Smart Cities Conference","40.71015471094912","-73.98453533649443","78"
"2018","3395","Henry St & W 9 St","40.6763744","-74.00324957","77"
"2018","3685","Prospect Park - 5 Year Anniversary Celebration","40.66065236872916","-73.9645904302597","70"
"2018","3720","Wyckoff St & Bond St","40.68461653897949","-73.98721285164356","70"
"2018","3485","NYCBS Depot - RIS","40.725208","-73.974724","59"
"2018","3214","Essex Light Rail","40.7127742","-74.0364857","16"
"2018","3192","Liberty Light Rail","40.7112423","-74.0557013","16"
"2018","3487","Prototype Lab Motivate Headquarters","40.65659567482039","-74.00849282741547","13"
"2018","3184","Paulus Hook","40.7141454","-74.0335519","12"
"2018","3267","Morris Canal","40.7124188237569","-74.03852552175522","12"
"2018","3199","Newport Pkwy","40.7287448","-74.0321082","12"
"2018","3183","Exchange Place","40.7162469","-74.0334588","10"
"2018","3198","Heights Elevator","40.748715945380226","-74.04044330120087","9"
"2018","3040","GOW Tech Shop","40.66979964220026","-73.99497985839844","9"
"2018","3594","Montgomery St & Franklin Ave OLD","40.6661649","-73.9593484","9"
"2018","3639","Harborside","40.7192517","-74.034234","9"
"2018","3276","Marin Light Rail","40.71458403535893","-74.04281705617905","8"
"2018","3040","Handlebar @ Gowanus","40.66979964220026","-73.99497985839844","7"
"2018","3203","Hamilton Park","40.727595966","-74.044247311","5"
"2018","428","E 3 St & 1 Ave","40.72467721","-73.98783413","4"
"2018","3191","Union St","40.7182113","-74.0836394","3"
"2018","3681","Grand St","40.71517767732029","-74.03768330812454","3"
"2018","3638","Washington St","40.7242941","-74.0354826","3"
"2018","3185","City Hall","40.7177325","-74.043845","3"
"2018","3270","Jersey & 6th St","40.72528910781132","-74.04557168483734","3"
"2018","3186","Grove St PATH","40.71958611647166","-74.04311746358871","3"
"2018","3213","Van Vorst Park","40.71848892","-74.047726625","3"
"2018","3275","Columbus Drive","40.71835519823214","-74.03891444206238","2"
"2018","3187","Warren St","40.7211236","-74.03805095","2"
"2018","3672","Apache","40.66976709185003","-73.99474382400513","2"
"2018","3036","8D OPS 01","40.662907768316856","-73.99972200393677","2"
"2018","3250","NYCBS Depot - PIT","40.71690978045965","-73.98383796215057","2"
"2018","3481","York St","40.71649","-74.04105","2"
"2018","3678","Fairmount Ave","40.72572613742557","-74.07195925712585","2"
"2018","3268","Lafayette Park","40.71346382669195","-74.06285852193832","2"
"2018","3196","Riverview Park","40.7443187","-74.0439909","2"
"2018","3428","8 Ave & W 16 St","40.740983","-74.001702","1"
"2018","3277","Communipaw & Berry Lane","40.71435836870427","-74.06661093235016","1"
"2018","3202","Newport PATH","40.7272235","-74.0337589","1"
"2018","3279","Dixon Mills","40.721630142638354","-74.04996782541275","1"
"2018","3195","Sip Ave","40.73074262530658","-74.06378388404846","1"
"2019","519","Pershing Square North","40.751873","-73.977706","155439"
"2019","497","E 17 St & Broadway","40.73704984","-73.99009296","125288"
"2019","402","Broadway & E 22 St","40.7403432","-73.98955109","123032"
"2019","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","121566"
"2019","426","West St & Chambers St","40.71754834","-74.01322069","115966"
"2019","285","Broadway & E 14 St","40.73454567","-73.99074142","114073"
"2019","435","W 21 St & 6 Ave","40.74173969","-73.99415556","110413"
"2019","514","12 Ave & W 40 St","40.76087502","-74.00277668","103674"
"2019","358","Christopher St & Greenwich St","40.73291553","-74.00711384","101799"
"2019","499","Broadway & W 60 St","40.76915505","-73.98191841","99881"
"2019","459","W 20 St & 11 Ave","40.746745","-74.007756","99684"
"2019","293","Lafayette St & E 8 St","40.73020660529954","-73.99102628231049","97579"
"2019","490","8 Ave & W 33 St","40.751551","-73.993934","94529"
"2019","477","W 41 St & 8 Ave","40.75640548","-73.9900262","89737"
"2019","3641","Broadway & W 25 St","40.74286877312112","-73.98918628692627","88178"
"2019","379","W 31 St & 7 Ave","40.749156","-73.9916","86230"
"2019","523","W 38 St & 8 Ave","40.75466591","-73.99138152","86037"
"2019","3263","Cooper Square & Astor Pl","40.72951496224949","-73.99075269699097","85321"
"2019","151","Cleveland Pl & Spring St","40.722103786686034","-73.99724900722504","85266"
"2019","491","E 24 St & Park Ave S","40.74096374","-73.98602213","85057"
"2019","3002","South End Ave & Liberty St","40.711512","-74.015756","84967"
"2019","359","E 47 St & Park Ave","40.75510267","-73.97498696","83986"
"2019","465","Broadway & W 41 St","40.75513557","-73.98658032","83385"
"2019","3435","Grand St & Elizabeth St","40.718822","-73.99596","82020"
"2019","504","1 Ave & E 16 St","40.73221853","-73.98165557","81473"
"2019","492","W 33 St & 7 Ave","40.75019995","-73.99093085","81199"
"2019","168","W 18 St & 6 Ave","40.73971301","-73.99456405","80627"
"2019","229","Great Jones St","40.72743423","-73.99379025","79926"
"2019","3711","E 13 St & Avenue A","40.72966729392978","-73.98067966103554","79021"
"2019","3664","North Moore St & Greenwich St","40.72019521437465","-74.0103006362915","78210"
"2019","368","Carmine St & 6 Ave","40.73038599","-74.00214988","77851"
"2019","505","6 Ave & W 33 St","40.74901271","-73.98848395","75896"
"2019","525","W 34 St & 11 Ave","40.75594159","-74.0021163","74444"
"2019","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","73961"
"2019","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","73755"
"2019","445","E 10 St & Avenue A","40.72740794","-73.98142006","72939"
"2019","446","W 24 St & 7 Ave","40.74487634","-73.99529885","72624"
"2019","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","71928"
"2019","462","W 22 St & 10 Ave","40.74691959","-74.00451887","71922"
"2019","486","Broadway & W 29 St","40.7462009","-73.98855723","71748"
"2019","405","Washington St & Gansevoort St","40.739323","-74.008119","71102"
"2019","458","11 Ave & W 27 St","40.751396","-74.005226","69893"
"2019","173","Broadway & W 49 St","40.76068327096592","-73.9845272898674","68937"
"2019","128","MacDougal St & Prince St","40.72710258","-74.00297088","68508"
"2019","472","E 32 St & Park Ave","40.7457121","-73.98194829","67657"
"2019","442","W 27 St & 7 Ave","40.746647","-73.993915","67615"
"2019","496","E 16 St & 5 Ave","40.73726186","-73.99238967","67556"
"2019","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","67308"
"2019","432","E 7 St & Avenue A","40.72621788","-73.98379855","67195"
"2019","468","Broadway & W 56 St","40.7652654","-73.98192338","67051"
"2019","453","W 22 St & 8 Ave","40.74475148","-73.99915362","66450"
"2019","312","Allen St & Stanton St","40.722055","-73.989111","66294"
"2019","494","W 26 St & 8 Ave","40.74734825","-73.99723551","66070"
"2019","297","E 15 St & 3 Ave","40.734232","-73.986923","65716"
"2019","3256","Pier 40 - Hudson River Park","40.7277140777778","-74.01129573583603","64952"
"2019","482","W 15 St & 7 Ave","40.73935542","-73.99931783","64934"
"2019","3233","E 48 St & 5 Ave","40.75724567911726","-73.97805914282799","64917"
"2019","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","64870"
"2019","3141","1 Ave & E 68 St","40.76500525","-73.95818491","64421"
"2019","3686","Gansevoort St & Hudson St","40.739448201304036","-74.00507032871246","64196"
"2019","479","9 Ave & W 45 St","40.76019252","-73.9912551","63932"
"2019","3687","E 33 St & 1 Ave","40.74322681432173","-73.97449783980846","63927"
"2019","127","Barrow St & Hudson St","40.73172428","-74.00674436","63563"
"2019","507","E 25 St & 2 Ave","40.73912601","-73.97973776","63240"
"2019","3443","W 52 St & 6 Ave","40.76132983124814","-73.97982001304626","62861"
"2019","307","Canal St & Rutgers St","40.71427487","-73.98990025","62672"
"2019","466","W 25 St & 6 Ave","40.74395411","-73.99144871","62631"
"2019","347","Greenwich St & W Houston St","40.728846","-74.008591","61657"
"2019","528","2 Ave & E 31 St","40.74290902","-73.97706058","61655"
"2019","461","E 20 St & 2 Ave","40.73587678","-73.98205027","61574"
"2019","387","Centre St & Chambers St","40.71273266","-74.0046073","61540"
"2019","326","E 11 St & 1 Ave","40.72953837","-73.98426726","61539"
"2019","518","E 39 St & 2 Ave","40.74780373","-73.9734419","61238"
"2019","545","E 23 St & 1 Ave","40.736502","-73.97809472","60984"
"2019","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","60915"
"2019","439","E 4 St & 2 Ave","40.7262807","-73.98978041","60267"
"2019","3707","Lexington Ave & E 26 St","40.741459","-73.983293","59920"
"2019","2003","1 Ave & E 18 St","40.733812191966315","-73.98054420948029","59580"
"2019","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","59377"
"2019","501","FDR Drive & E 35 St","40.744219","-73.97121214","59361"
"2019","223","W 13 St & 7 Ave","40.73781509","-73.99994661","58897"
"2019","517","Pershing Square South","40.751581","-73.97791","58849"
"2019","334","W 20 St & 7 Ave","40.74238787","-73.99726235","58755"
"2019","474","5 Ave & E 29 St","40.7451677","-73.98683077","58703"
"2019","478","11 Ave & W 41 St","40.76030096","-73.99884222","58517"
"2019","377","6 Ave & Canal St","40.72243797","-74.00566443","57833"
"2019","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","57560"
"2019","237","E 11 St & 2 Ave","40.73047309","-73.98672378","57517"
"2019","3260","Mercer St & Bleecker St","40.72706363348306","-73.99662137031554","57296"
"2019","301","E 2 St & Avenue B","40.72217444","-73.98368779","57284"
"2019","3656","E 2 St & Avenue A","40.72307749068673","-73.98583620786667","56757"
"2019","447","8 Ave & W 52 St","40.76370739","-73.9851615","56517"
"2019","212","W 16 St & The High Line","40.74334935","-74.00681753","56372"
"2019","476","E 31 St & 3 Ave","40.74394314","-73.97966069","56159"
"2019","350","Clinton St & Grand St","40.71559509","-73.9870295","56060"
"2019","531","Forsyth St & Broome St","40.71893904","-73.99266288","56045"
"2019","503","E 20 St & Park Ave","40.73827428","-73.98751968","55926"
"2019","3165","Central Park West & W 72 St","40.77579376683666","-73.9762057363987","55846"
"2019","487","E 20 St & FDR Drive","40.73314259","-73.97573881","55424"
"2019","251","Mott St & Prince St","40.72317958","-73.99480012","55406"
"2019","3282","5 Ave & E 88 St","40.78307","-73.95939","55317"
"2019","2008","Little West St & 1 Pl","40.70569254","-74.01677685","54669"
"2019","530","11 Ave & W 59 St","40.77149671054441","-73.99046033620834","54564"
"2019","317","E 6 St & Avenue B","40.72453734","-73.98185424","54542"
"2019","403","E 2 St & 2 Ave","40.72502876","-73.99069656","54058"
"2019","401","Allen St & Rivington St","40.72019576","-73.98997825","53964"
"2019","388","W 26 St & 10 Ave","40.749717753","-74.002950346","53785"
"2019","3167","Amsterdam Ave & W 73 St","40.77966809007312","-73.98093044757842","53646"
"2019","3137","5 Ave & E 73 St","40.77282817","-73.96685276","53272"
"2019","304","Broadway & Battery Pl","40.70463334","-74.01361706","53054"
"2019","520","W 52 St & 5 Ave","40.75992262","-73.97648516","53013"
"2019","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","52746"
"2019","450","W 49 St & 8 Ave","40.76227205","-73.98788205","52495"
"2019","3724","7 Ave & Central Park South","40.7667405590595","-73.9790689945221","52230"
"2019","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","52142"
"2019","167","E 39 St & 3 Ave","40.7489006","-73.97604882","51979"
"2019","3164","Columbus Ave & W 72 St","40.7770575","-73.97898475","51810"
"2019","526","E 33 St & 5 Ave","40.74765947","-73.98490707","51614"
"2019","303","Mercer St & Spring St","40.72362738","-73.99949601","51579"
"2019","361","Allen St & Hester St","40.71605866","-73.99190759","51232"
"2019","315","South St & Gouverneur Ln","40.70355377","-74.00670227","51219"
"2019","470","W 20 St & 8 Ave","40.74345335","-74.00004031","50979"
"2019","539","Metropolitan Ave & Bedford Ave","40.71534825","-73.96024116","50969"
"2019","3708","W 13 St & 5 Ave","40.735445","-73.99431","50678"
"2019","529","W 42 St & 8 Ave","40.7575699","-73.99098507","50299"
"2019","3016","Kent Ave & N 7 St","40.72036775298455","-73.96165072917938","49958"
"2019","412","Forsyth St & Canal St","40.7158155","-73.99422366","49571"
"2019","515","W 43 St & 10 Ave","40.76009437","-73.99461843","49430"
"2019","265","Stanton St & Chrystie St","40.72229346","-73.99147535","49300"
"2019","257","Lispenard St & Broadway","40.71939226","-74.00247214","49121"
"2019","116","W 17 St & 8 Ave","40.74177603","-74.00149746","48966"
"2019","254","W 11 St & 6 Ave","40.73532427","-73.99800419","48634"
"2019","305","E 58 St & 3 Ave","40.76095756","-73.96724467","48518"
"2019","319","Fulton St & Broadway","40.711066","-74.009447","48213"
"2019","3244","University Pl & E 8 St","40.73143724085228","-73.99490341544151","47975"
"2019","3140","1 Ave & E 78 St","40.77140426","-73.9535166","47898"
"2019","3746","6 Ave & Broome St","40.724308321602166","-74.00473035871983","47868"
"2019","509","9 Ave & W 22 St","40.7454973","-74.00197139","47727"
"2019","3142","1 Ave & E 62 St","40.7612274","-73.96094022","47689"
"2019","382","University Pl & E 14 St","40.73492695","-73.99200509","47526"
"2019","383","Greenwich Ave & Charles St","40.735238","-74.000271","47384"
"2019","311","Norfolk St & Broome St","40.7172274","-73.98802084","47379"
"2019","268","Howard St & Centre St","40.71910537","-73.99973337","47299"
"2019","508","W 46 St & 11 Ave","40.76341379","-73.99667444","47065"
"2019","3093","N 6 St & Bedford Ave","40.71745169","-73.95850939","46985"
"2019","195","Liberty St & Broadway","40.70905623","-74.01043382","46968"
"2019","3163","Central Park West & W 68 St","40.7734066","-73.97782542","46573"
"2019","3674","Jay St & York St","40.701403172577244","-73.98672670125961","46473"
"2019","532","S 5 Pl & S 5 St","40.710451","-73.960876","46276"
"2019","3472","W 15 St & 10 Ave","40.742753828659026","-74.00747358798981","45797"
"2019","533","Broadway & W 38 St","40.75299641","-73.98721619","45638"
"2019","72","W 52 St & 11 Ave","40.76727216","-73.99392888","45635"
"2019","3718","E 11 St & Avenue B","40.72746420692392","-73.97950418293476","45618"
"2019","484","W 44 St & 5 Ave","40.75500254","-73.98014437","45535"
"2019","546","E 30 St & Park Ave S","40.74444921","-73.98303529","45531"
"2019","3158","W 63 St & Broadway","40.77163851","-73.98261428","44918"
"2019","3259","9 Ave & W 28 St","40.74937024193277","-73.99923384189606","44827"
"2019","3467","W Broadway & Spring Street","40.72494672359416","-74.00165855884552","44570"
"2019","3461","Murray St & Greenwich St","40.714851505262516","-74.01122331619263","44220"
"2019","394","E 9 St & Avenue C","40.72521311","-73.97768752","44196"
"2019","335","Washington Pl & Broadway","40.72903917","-73.99404649","44173"
"2019","540","Lexington Ave & E 29 St","40.74311555376486","-73.98215353488922","43975"
"2019","3459","E 53 St & 3 Ave","40.75763227739443","-73.96930575370789","43893"
"2019","448","W 37 St & 10 Ave","40.75660359","-73.9979009","43708"
"2019","325","E 19 St & 3 Ave","40.73624527","-73.98473765","43348"
"2019","417","Barclay St & Church St","40.71291224","-74.01020234","43240"
"2019","252","MacDougal St & Washington Sq","40.73226398","-73.99852205","43168"
"2019","3463","E 16 St & Irving Pl","40.735367055605394","-73.98797392845154","43031"
"2019","483","E 12 St & 3 Ave","40.73223272","-73.98889957","42974"
"2019","536","1 Ave & E 30 St","40.74144387","-73.97536082","42962"
"2019","3236","W 42 St & Dyer Ave","40.75898481399634","-73.99379968643188","42716"
"2019","469","Broadway & W 53 St","40.76344058","-73.98268129","42245"
"2019","495","W 47 St & 10 Ave","40.76269882","-73.99301222","42039"
"2019","309","Murray St & West St","40.7149787","-74.013012","41690"
"2019","3235","E 41 St & Madison Ave","40.752165280621966","-73.97992193698882","41632"
"2019","328","Watts St & Greenwich St","40.72405549","-74.00965965","41587"
"2019","3429","Hanson Pl & Ashland Pl","40.68506807308177","-73.97790759801863","41576"
"2019","410","Suffolk St & Stanton St","40.72066442","-73.98517977","41456"
"2019","217","Old Fulton St","40.70277159","-73.99383605","41415"
"2019","3168","Central Park West & W 85 St","40.78472675","-73.96961715","41213"
"2019","2012","E 27 St & 1 Ave","40.739445","-73.976806","40996"
"2019","346","Bank St & Hudson St","40.73652889","-74.00618026","40910"
"2019","174","E 25 St & 1 Ave","40.7381765","-73.97738662","40907"
"2019","489","10 Ave & W 28 St","40.75066386","-74.00176802","40579"
"2019","493","W 45 St & 6 Ave","40.7568001","-73.98291153","40412"
"2019","500","Broadway & W 51 St","40.76228826","-73.98336183","40298"
"2019","280","E 10 St & 5 Ave","40.73331967","-73.99510132","40152"
"2019","355","Bayard St & Baxter St","40.71602118","-73.99974372","40020"
"2019","2002","Wythe Ave & Metropolitan Ave","40.716887","-73.963198","39798"
"2019","485","W 37 St & 5 Ave","40.75038009","-73.98338988","39413"
"2019","363","West Thames St","40.70834698","-74.01713445","39298"
"2019","3143","5 Ave & E 78 St","40.77632142182271","-73.96427392959595","39050"
"2019","3680","E 43 St & 5 Ave","40.754120810779256","-73.98025184869766","38873"
"2019","279","Peck Slip & Front St","40.707873","-74.00167","38815"
"2019","3159","W 67 St & Broadway","40.77492513","-73.98266566","38431"
"2019","460","S 4 St & Wythe Ave","40.71285887","-73.96590294","38223"
"2019","164","E 47 St & 2 Ave","40.75323098","-73.97032517","37925"
"2019","3374","Central Park North & Adam Clayton Powell Blvd","40.799484","-73.955613","37838"
"2019","440","E 45 St & 3 Ave","40.75255434","-73.97282625","37453"
"2019","513","W 56 St & 10 Ave","40.768254","-73.988639","37414"
"2019","3409","Bergen St & Smith St","40.6867443","-73.99063168","37226"
"2019","362","Broadway & W 37 St","40.75172632","-73.98753523","37026"
"2019","456","E 53 St & Madison Ave","40.7597108","-73.97402311","36861"
"2019","2000","Front St & Washington St","40.70255088","-73.98940236","36703"
"2019","238","Bank St & Washington St","40.7361967","-74.00859207","36648"
"2019","247","Perry St & Bleecker St","40.73535398","-74.00483091","36641"
"2019","473","Rivington St & Chrystie St","40.72110063","-73.9919254","36475"
"2019","422","W 59 St & 10 Ave","40.770513","-73.988038","36345"
"2019","455","1 Ave & E 44 St","40.75001986","-73.96905301","36148"
"2019","296","Division St & Bowery","40.71413089","-73.9970468","36023"
"2019","3295","Central Park W & W 96 St","40.79127","-73.964839","35645"
"2019","480","W 53 St & 10 Ave","40.76669671","-73.99061728","35633"
"2019","150","E 2 St & Avenue C","40.7208736","-73.98085795","35445"
"2019","3156","E 72 St & York Ave","40.76663814","-73.95348296","35205"
"2019","3427","Lafayette St & Jersey St","40.72430527250332","-73.99600982666016","34915"
"2019","3175","W 70 St & Amsterdam Ave","40.77748046","-73.98288594","34850"
"2019","522","E 51 St & Lexington Ave","40.75714758","-73.97207836","33614"
"2019","3112","Milton St & Franklin St","40.72906","-73.95779","33277"
"2019","3301","Columbus Ave & W 95 St","40.7919557","-73.968087","33251"
"2019","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","33147"
"2019","3697","W 64 St & Thelonious Monk Circle","40.77515953434235","-73.98918695747852","32988"
"2019","3712","W 35 St & Dyer Ave","40.754691750226016","-73.99740189313889","32954"
"2019","146","Hudson St & Reade St","40.71625008","-74.0091059","32943"
"2019","3660","W 16 St & 8 Ave","40.741021509002664","-74.001384973526","32896"
"2019","3160","Central Park West & W 76 St","40.77896784","-73.97374737","32491"
"2019","3360","Amsterdam Ave & W 79 St","40.7829391","-73.9786517","32483"
"2019","3423","West Drive & Prospect Park West","40.6610633719006","-73.97945255041122","32176"
"2019","3521","Lenox Ave & W 111 St","40.7987859","-73.9523","32151"
"2019","3788","E 12 St & 4 Av","40.73269","-73.98974","31934"
"2019","454","E 51 St & 1 Ave","40.75455731","-73.96592976","31873"
"2019","3715","Driggs Ave & N 9 St","40.71816969454208","-73.95520135760307","31831"
"2019","259","South St & Whitehall St","40.70122128","-74.01234218","31720"
"2019","351","Front St & Maiden Ln","40.70530954","-74.00612572","31669"
"2019","3232","Bond St & Fulton St","40.68962188790333","-73.98304268717766","31357"
"2019","3440","Fulton St & Adams St","40.692418292578466","-73.98949474096298","31316"
"2019","295","Pike St & E Broadway","40.71406667","-73.99293911","31221"
"2019","411","E 6 St & Avenue D","40.72228087","-73.97668709","31093"
"2019","3171","Amsterdam Ave & W 82 St","40.78524672","-73.97667321","31048"
"2019","385","E 55 St & 2 Ave","40.75797322","-73.96603308","30865"
"2019","3737","Stanton St & Norfolk St","40.720747","-73.986274","30798"
"2019","3132","E 59 St & Madison Ave","40.76350532","-73.97109243","30763"
"2019","349","Rivington St & Ridge St","40.71850211","-73.98329859","30732"
"2019","3092","Berry St & N 8 St","40.7190095","-73.95852515","30695"
"2019","3699","W 50 St & 9 Ave","40.763604677958625","-73.98917958140373","30673"
"2019","316","Fulton St & William St","40.70955958","-74.00653609","30534"
"2019","434","9 Ave & W 18 St","40.74317449","-74.00366443","30396"
"2019","324","DeKalb Ave & Hudson Ave","40.689888","-73.981013","30149"
"2019","423","W 54 St & 9 Ave","40.76584941","-73.98690506","29911"
"2019","267","Broadway & W 36 St","40.75097711","-73.98765428","29880"
"2019","337","Old Slip & Front St","40.7037992","-74.00838676","29667"
"2019","3725","2 Ave & E 72 St","40.7687620293096","-73.95840793848038","29358"
"2019","427","Bus Slip & State St","40.701907","-74.013942","29356"
"2019","228","E 48 St & 3 Ave","40.7546011026","-73.971878855","29075"
"2019","3507","Park Ave & E 124 St","40.8045555","-73.9396861","29009"
"2019","3709","W 15 St & 6 Ave","40.738046142482766","-73.99642959237099","28934"
"2019","3173","Riverside Blvd & W 67 St","40.777507027547976","-73.98888587951659","28924"
"2019","3372","E 74 St & 1 Ave","40.7689738","-73.95482273","28851"
"2019","3166","Riverside Dr & W 72 St","40.78057799010334","-73.98562431335449","28263"
"2019","481","S 3 St & Bedford Ave","40.71260486","-73.96264403","28070"
"2019","3119","Vernon Blvd & 50 Ave","40.74232744","-73.95411749","28037"
"2019","393","E 5 St & Avenue C","40.72299208","-73.97995466","28018"
"2019","3314","W 95 St & Broadway","40.7937704","-73.971888","27955"
"2019","3258","W 27 St & 10 Ave","40.75018156325683","-74.00218427181244","27936"
"2019","3402","Court St & State St","40.6902375","-73.99203074","27526"
"2019","3107","Bedford Ave & Nassau Ave","40.72311651","-73.95212324","27432"
"2019","79","Franklin St & W Broadway","40.71911552","-74.00666661","27430"
"2019","398","Atlantic Ave & Furman St","40.69165183","-73.9999786","26975"
"2019","320","Leonard St & Church St","40.717571","-74.005549","26930"
"2019","302","Avenue D & E 3 St","40.72082834","-73.97793172","26838"
"2019","415","Pearl St & Hanover Square","40.7047177","-74.00926027","26831"
"2019","391","Clark St & Henry St","40.69760127","-73.99344559","26800"
"2019","3318","2 Ave & E 96 St","40.7839636","-73.9471673","26767"
"2019","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","26542"
"2019","389","Broadway & Berry St","40.71044554","-73.96525063","26392"
"2019","3129","Queens Plaza North & Crescent St","40.75110165","-73.94073717","26382"
"2019","502","Henry St & Grand St","40.714215","-73.981346","26286"
"2019","239","Willoughby St & Fleet St","40.69196566","-73.9813018","26249"
"2019","467","Dean St & 4 Ave","40.68312489","-73.97895137","25916"
"2019","330","Reade St & Broadway","40.71450451","-74.00562789","25797"
"2019","3749","Lexington Ave & E 36 St","40.747573958954796","-73.9788007736206","25745"
"2019","360","William St & Pine St","40.70717936","-74.00887308","25734"
"2019","2009","Catherine St & Monroe St","40.71117444","-73.99682619","25568"
"2019","224","Spruce St & Nassau St","40.71146364","-74.00552427","25533"
"2019","3812","University Pl & E 14 St","40.734814","-73.992085","25498"
"2019","392","Jay St & Tech Pl","40.695065","-73.987167","25439"
"2019","3486","Schermerhorn St & Bond St","40.688417427540834","-73.98451656103134","25372"
"2019","321","Cadman Plaza E & Red Cross Pl","40.69991755","-73.98971773","25308"
"2019","3733","Avenue C & E 18 St","40.730563","-73.973984","25268"
"2019","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","25226"
"2019","3170","W 84 St & Columbus Ave","40.78499979","-73.97283406","25160"
"2019","3367","5 Ave & E 103 St","40.7922553","-73.95249933","25143"
"2019","386","Centre St & Worth St","40.71494807","-74.00234482","24946"
"2019","332","Cherry St","40.71219906","-73.97948148","24935"
"2019","3148","E 84 St & 1 Ave","40.77565541","-73.95068615","24927"
"2019","308","St James Pl & Oliver St","40.71307916","-73.99851193","24877"
"2019","143","Clinton St & Joralemon St","40.69239502","-73.99337909","24632"
"2019","3134","3 Ave & E 62 St","40.76312584","-73.96526895","24624"
"2019","3086","Graham Ave & Conselyea St","40.715143","-73.944507","24490"
"2019","331","Pike St & Monroe St","40.71173107","-73.99193043","24480"
"2019","3110","Meserole Ave & Manhattan Ave","40.72708584","-73.95299117","24356"
"2019","3305","E 91 St & 2 Ave","40.78112229934166","-73.94965589046478","24123"
"2019","3161","W 76 St & Columbus Ave","40.7801839724239","-73.97728532552719","24011"
"2019","3747","E 84 St & 3 Ave","40.77755374298887","-73.95512759685516","23998"
"2019","534","Water - Whitehall Plaza","40.70255065","-74.0127234","23811"
"2019","250","Lafayette St & Jersey St","40.72456089","-73.99565293","23707"
"2019","3350","W 100 St & Broadway","40.7973721","-73.97041192","23340"
"2019","3283","W 89 St & Columbus Ave","40.7882213","-73.97041561","23300"
"2019","340","Madison St & Clinton St","40.71269042","-73.98776323","23260"
"2019","3690","Park Pl & Church St","40.71334184275907","-74.00935515761375","23157"
"2019","3658","W 18 St & 9 Ave","40.7435337324616","-74.00367558002472","23150"
"2019","342","Columbia St & Rivington St","40.71739973","-73.98016555","23000"
