"year","month","day","hour","num_trips"
"2018","05","25","21","1875"
"2018","05","25","22","1543"
"2018","05","25","23","1269"
"2018","05","26","0","825"
"2018","05","26","1","504"
"2018","05","26","2","317"
"2018","05","26","3","188"
"2018","05","26","4","121"
"2018","05","26","5","131"
"2018","05","26","6","350"
"2018","05","26","7","762"
"2018","05","26","8","1476"
"2018","05","26","9","2352"
"2018","05","26","10","3302"
"2018","05","26","11","3717"
"2018","05","26","12","4126"
"2018","05","26","13","4331"
"2018","05","26","14","4274"
"2018","05","26","15","3970"
"2018","05","26","16","3906"
"2018","05","26","17","3902"
"2018","05","26","18","3511"
"2018","05","26","19","3081"
"2018","05","26","20","2371"
"2018","05","26","21","1603"
"2018","05","26","22","1256"
"2018","05","26","23","1137"
"2018","05","27","0","820"
"2018","05","27","1","457"
"2018","05","27","2","331"
"2018","05","27","3","214"
"2018","05","27","4","118"
"2018","05","27","5","55"
"2018","05","27","6","81"
"2018","05","27","7","139"
"2018","05","27","8","160"
"2018","05","27","9","182"
"2018","05","27","10","688"
"2018","05","27","11","699"
"2018","05","27","12","1498"
"2018","05","27","13","1959"
"2018","05","27","14","1726"
"2018","05","27","15","2421"
"2018","05","27","16","2588"
"2018","05","27","17","2531"
"2018","05","27","18","2535"
"2018","05","27","19","2170"
"2018","05","27","20","1589"
"2018","05","27","21","1169"
"2018","05","27","22","890"
"2018","05","27","23","755"
"2018","05","28","0","473"
"2018","05","28","1","279"
"2018","05","28","2","208"
"2018","05","28","3","124"
"2018","05","28","4","79"
"2018","05","28","5","108"
"2018","05","28","6","233"
"2018","05","28","7","500"
"2018","05","28","8","938"
"2018","05","28","9","1684"
"2018","05","28","10","2373"
"2018","05","28","11","3153"
"2018","05","28","12","3714"
"2018","05","28","13","4287"
"2018","05","28","14","4304"
"2018","05","28","15","4592"
"2018","05","28","16","4561"
"2018","05","28","17","4397"
"2018","05","28","18","4018"
"2018","05","28","19","3275"
"2018","05","28","20","2285"
"2018","05","28","21","1454"
"2018","05","28","22","1112"
"2018","05","28","23","805"
"2018","05","29","0","342"
"2018","05","29","1","181"
"2018","05","29","2","86"
"2018","05","29","3","42"
"2018","05","29","4","127"
"2018","05","29","5","569"
"2018","05","29","6","1792"
"2018","05","29","7","3833"
"2018","05","29","8","6465"
"2018","05","29","9","4291"
"2018","05","29","10","2510"
"2018","05","29","11","2527"
"2018","05","29","12","2894"
"2018","05","29","13","3021"
"2018","05","29","14","3002"
"2018","05","29","15","3340"
"2018","05","29","16","4546"
"2018","05","29","17","7496"
"2018","05","29","18","7688"
"2018","05","29","19","5423"
"2018","05","29","20","3797"
"2018","05","29","21","2435"
"2018","05","29","22","1606"
"2018","05","29","23","966"
"2018","05","30","0","547"
"2018","05","30","1","277"
"2018","05","30","2","136"
"2018","05","30","3","65"
"2018","05","30","4","112"
"2018","05","30","5","533"
"2018","05","30","6","2019"
"2018","05","30","7","4124"
"2018","05","30","8","7070"
"2018","05","30","9","4503"
"2018","05","30","10","2498"
"2018","05","30","11","2515"
"2018","05","30","12","2987"
"2018","05","30","13","3086"
"2018","05","30","14","3463"
"2018","05","30","15","3730"
"2018","05","30","16","4779"
"2018","05","30","17","7996"
"2018","05","30","18","8060"
"2018","05","30","19","5354"
"2018","05","30","20","3581"
"2018","05","30","21","2172"
"2018","05","30","22","1571"
"2018","05","30","23","1069"
"2018","05","31","0","509"
"2018","05","31","1","213"
"2018","05","31","2","115"
"2018","05","31","3","66"
"2018","05","31","4","117"
"2018","05","31","5","495"
"2018","05","31","6","1933"
"2018","05","31","7","3930"
"2018","05","31","8","6673"
"2018","05","31","9","4708"
"2018","05","31","10","1824"
"2018","05","31","11","738"
"2018","05","31","12","1220"
"2018","05","31","13","1156"
"2018","05","31","14","1878"
"2018","05","31","15","2507"
"2018","05","31","16","3324"
"2018","05","31","17","5955"
"2018","05","31","18","6394"
"2018","05","31","19","4308"
"2018","05","31","20","3047"
"2018","05","31","21","2016"
"2018","05","31","22","1569"
"2018","05","31","23","985"
"2018","06","1","0","585"
"2018","06","1","1","251"
"2018","06","1","2","168"
"2018","06","1","3","81"
"2018","06","1","4","91"
"2018","06","1","5","260"
"2018","06","1","6","1232"
"2018","06","1","7","2289"
"2018","06","1","8","3253"
"2018","06","1","9","3998"
"2018","06","1","10","2505"
"2018","06","1","11","2638"
"2018","06","1","12","3316"
"2018","06","1","13","3513"
"2018","06","1","14","3854"
"2018","06","1","15","4258"
"2018","06","1","16","5265"
"2018","06","1","17","6793"
"2018","06","1","18","5802"
"2018","06","1","19","4388"
"2018","06","1","20","3104"
"2018","06","1","21","2076"
"2018","06","1","22","1711"
"2018","06","1","23","1366"
"2018","06","2","0","579"
"2018","06","2","1","406"
"2018","06","2","2","318"
"2018","06","2","3","220"
"2018","06","2","4","135"
"2018","06","2","5","152"
"2018","06","2","6","342"
"2018","06","2","7","917"
"2018","06","2","8","1672"
"2018","06","2","9","2682"
"2018","06","2","10","3664"
"2018","06","2","11","4527"
"2018","06","2","12","4959"
"2018","06","2","13","5007"
"2018","06","2","14","4989"
"2018","06","2","15","5056"
"2018","06","2","16","4749"
"2018","06","2","17","4705"
"2018","06","2","18","4409"
"2018","06","2","19","3652"
"2018","06","2","20","2682"
"2018","06","2","21","1876"
"2018","06","2","22","1372"
"2018","06","2","23","1175"
"2018","06","3","0","656"
"2018","06","3","1","328"
"2018","06","3","2","244"
"2018","06","3","3","139"
"2018","06","3","4","117"
"2018","06","3","5","107"
"2018","06","3","6","307"
"2018","06","3","7","723"
"2018","06","3","8","1164"
"2018","06","3","9","2099"
"2018","06","3","10","2903"
"2018","06","3","11","3375"
"2018","06","3","12","4112"
"2018","06","3","13","4329"
"2018","06","3","14","4393"
"2018","06","3","15","4565"
"2018","06","3","16","4550"
"2018","06","3","17","4327"
"2018","06","3","18","4110"
"2018","06","3","19","3299"
"2018","06","3","20","2058"
"2018","06","3","21","1389"
"2018","06","3","22","508"
"2018","06","3","23","204"
"2018","06","4","0","82"
"2018","06","4","1","72"
"2018","06","4","2","28"
"2018","06","4","3","40"
"2018","06","4","4","56"
"2018","06","4","5","173"
"2018","06","4","6","551"
"2018","06","4","7","1576"
"2018","06","4","8","4859"
"2018","06","4","9","3820"
"2018","06","4","10","2207"
"2018","06","4","11","2132"
"2018","06","4","12","2512"
"2018","06","4","13","2720"
"2018","06","4","14","2870"
"2018","06","4","15","3315"
"2018","06","4","16","4409"
"2018","06","4","17","7411"
"2018","06","4","18","7339"
"2018","06","4","19","4976"
"2018","06","4","20","3335"
"2018","06","4","21","2106"
"2018","06","4","22","1459"
"2018","06","4","23","812"
"2018","06","5","0","443"
"2018","06","5","1","217"
"2018","06","5","2","103"
"2018","06","5","3","79"
"2018","06","5","4","120"
"2018","06","5","5","579"
"2018","06","5","6","2129"
"2018","06","5","7","4328"
"2018","06","5","8","7305"
"2018","06","5","9","4857"
"2018","06","5","10","2684"
"2018","06","5","11","2557"
"2018","06","5","12","2963"
"2018","06","5","13","3022"
"2018","06","5","14","2992"
"2018","06","5","15","3325"
"2018","06","5","16","4410"
"2018","06","5","17","7779"
"2018","06","5","18","7705"
"2018","06","5","19","5561"
"2018","06","5","20","3613"
"2018","06","5","21","2374"
"2018","06","5","22","1784"
"2018","06","5","23","893"
"2018","06","6","0","444"
"2018","06","6","1","216"
"2018","06","6","2","89"
"2018","06","6","3","70"
"2018","06","6","4","89"
"2018","06","6","5","574"
"2018","06","6","6","2009"
"2018","06","6","7","4215"
"2018","06","6","8","6902"
"2018","06","6","9","4656"
"2018","06","6","10","2711"
"2018","06","6","11","2565"
"2018","06","6","12","3086"
"2018","06","6","13","3219"
"2018","06","6","14","3346"
"2018","06","6","15","3507"
"2018","06","6","16","4480"
"2018","06","6","17","7380"
"2018","06","6","18","7402"
"2018","06","6","19","4712"
"2018","06","6","20","3268"
"2018","06","6","21","2110"
"2018","06","6","22","1591"
"2018","06","6","23","1100"
"2018","06","7","0","496"
"2018","06","7","1","203"
"2018","06","7","2","124"
"2018","06","7","3","70"
"2018","06","7","4","85"
"2018","06","7","5","484"
"2018","06","7","6","1849"
"2018","06","7","7","3832"
"2018","06","7","8","6799"
"2018","06","7","9","4683"
"2018","06","7","10","2514"
"2018","06","7","11","2431"
"2018","06","7","12","3015"
"2018","06","7","13","3221"
"2018","06","7","14","3309"
"2018","06","7","15","3570"
"2018","06","7","16","4582"
"2018","06","7","17","7459"
"2018","06","7","18","7635"
"2018","06","7","19","5373"
"2018","06","7","20","3458"
"2018","06","7","21","2325"
"2018","06","7","22","1750"
"2018","06","7","23","1147"
"2018","06","8","0","575"
"2018","06","8","1","349"
"2018","06","8","2","162"
"2018","06","8","3","100"
"2018","06","8","4","108"
"2018","06","8","5","501"
"2018","06","8","6","1786"
"2018","06","8","7","3659"
"2018","06","8","8","6551"
"2018","06","8","9","4789"
"2018","06","8","10","2849"
"2018","06","8","11","2866"
"2018","06","8","12","3444"
"2018","06","8","13","3778"
"2018","06","8","14","4175"
"2018","06","8","15","4476"
"2018","06","8","16","5716"
"2018","06","8","17","7516"
"2018","06","8","18","6293"
"2018","06","8","19","4453"
"2018","06","8","20","3180"
"2018","06","8","21","2052"
"2018","06","8","22","1721"
"2018","06","8","23","1535"
"2018","06","9","0","1047"
"2018","06","9","1","644"
"2018","06","9","2","424"
"2018","06","9","3","250"
"2018","06","9","4","124"
"2018","06","9","5","170"
"2018","06","9","6","465"
"2018","06","9","7","987"
"2018","06","9","8","1740"
"2018","06","9","9","2854"
"2018","06","9","10","3806"
"2018","06","9","11","4703"
"2018","06","9","12","5185"
"2018","06","9","13","5419"
"2018","06","9","14","5301"
"2018","06","9","15","5385"
"2018","06","9","16","5214"
"2018","06","9","17","5051"
"2018","06","9","18","4562"
"2018","06","9","19","3760"
"2018","06","9","20","2925"
"2018","06","9","21","2001"
"2018","06","9","22","1714"
"2018","06","9","23","1457"
"2018","06","10","0","1027"
"2018","06","10","1","646"
"2018","06","10","2","448"
"2018","06","10","3","314"
"2018","06","10","4","164"
"2018","06","10","5","122"
"2018","06","10","6","251"
"2018","06","10","7","531"
"2018","06","10","8","1060"
"2018","06","10","9","1479"
"2018","06","10","10","2505"
"2018","06","10","11","3308"
"2018","06","10","12","3827"
"2018","06","10","13","3686"
"2018","06","10","14","3607"
"2018","06","10","15","3519"
"2018","06","10","16","2808"
"2018","06","10","17","2500"
"2018","06","10","18","2959"
"2018","06","10","19","2445"
"2018","06","10","20","1608"
"2018","06","10","21","1334"
"2018","06","10","22","872"
"2018","06","10","23","589"
"2018","06","11","0","249"
"2018","06","11","1","130"
"2018","06","11","2","68"
"2018","06","11","3","63"
"2018","06","11","4","91"
"2018","06","11","5","498"
"2018","06","11","6","1713"
"2018","06","11","7","3822"
"2018","06","11","8","5993"
"2018","06","11","9","4171"
"2018","06","11","10","2382"
"2018","06","11","11","2312"
"2018","06","11","12","2673"
"2018","06","11","13","3041"
"2018","06","11","14","3187"
"2018","06","11","15","3588"
"2018","06","11","16","4660"
"2018","06","11","17","7826"
"2018","06","11","18","8072"
"2018","06","11","19","5383"
"2018","06","11","20","3538"
"2018","06","11","21","2257"
"2018","06","11","22","1455"
"2018","06","11","23","837"
"2018","06","12","0","459"
"2018","06","12","1","188"
"2018","06","12","2","121"
"2018","06","12","3","70"
"2018","06","12","4","95"
"2018","06","12","5","619"
"2018","06","12","6","2255"
"2018","06","12","7","4467"
"2018","06","12","8","7513"
"2018","06","12","9","4940"
"2018","06","12","10","2786"
"2018","06","12","11","2728"
"2018","06","12","12","3151"
"2018","06","12","13","3382"
"2018","06","12","14","3568"
"2018","06","12","15","3740"
"2018","06","12","16","4876"
"2018","06","12","17","8173"
"2018","06","12","18","8375"
"2018","06","12","19","5677"
"2018","06","12","20","3750"
"2018","06","12","21","2496"
"2018","06","12","22","1741"
"2018","06","12","23","1010"
"2018","06","13","0","522"
"2018","06","13","1","262"
"2018","06","13","2","142"
"2018","06","13","3","114"
"2018","06","13","4","113"
"2018","06","13","5","563"
"2018","06","13","6","1687"
"2018","06","13","7","3658"
"2018","06","13","8","6639"
"2018","06","13","9","4780"
"2018","06","13","10","2617"
"2018","06","13","11","2277"
"2018","06","13","12","1513"
"2018","06","13","13","1520"
"2018","06","13","14","2284"
"2018","06","13","15","2880"
"2018","06","13","16","4123"
"2018","06","13","17","7201"
"2018","06","13","18","7418"
"2018","06","13","19","4987"
"2018","06","13","20","3407"
"2018","06","13","21","2293"
"2018","06","13","22","2015"
"2018","06","13","23","1209"
"2018","06","14","0","575"
"2018","06","14","1","256"
"2018","06","14","2","135"
"2018","06","14","3","72"
"2018","06","14","4","113"
"2018","06","14","5","571"
"2018","06","14","6","1987"
"2018","06","14","7","4073"
"2018","06","14","8","7013"
"2018","06","14","9","5135"
"2018","06","14","10","2880"
"2018","06","14","11","2796"
"2018","06","14","12","3303"
"2018","06","14","13","3497"
"2018","06","14","14","3477"
"2018","06","14","15","3722"
"2018","06","14","16","4722"
"2018","06","14","17","7775"
"2018","06","14","18","7788"
"2018","06","14","19","5471"
"2018","06","14","20","3879"
"2018","06","14","21","2801"
"2018","06","14","22","2162"
"2018","06","14","23","1488"
"2018","06","15","0","739"
"2018","06","15","1","404"
"2018","06","15","2","192"
"2018","06","15","3","121"
"2018","06","15","4","147"
"2018","06","15","5","547"
"2018","06","15","6","1862"
"2018","06","15","7","3622"
"2018","06","15","8","6158"
"2018","06","15","9","4733"
"2018","06","15","10","3011"
"2018","06","15","11","2936"
"2018","06","15","12","3421"
"2018","06","15","13","4071"
"2018","06","15","14","3929"
"2018","06","15","15","4377"
"2018","06","15","16","5882"
"2018","06","15","17","7127"
"2018","06","15","18","6099"
"2018","06","15","19","4441"
"2018","06","15","20","3097"
"2018","06","15","21","2100"
"2018","06","15","22","1861"
"2018","06","15","23","1444"
"2018","06","16","0","1083"
"2018","06","16","1","649"
"2018","06","16","2","373"
"2018","06","16","3","198"
"2018","06","16","4","150"
"2018","06","16","5","249"
"2018","06","16","6","546"
"2018","06","16","7","930"
"2018","06","16","8","1821"
"2018","06","16","9","2876"
"2018","06","16","10","3562"
"2018","06","16","11","4627"
"2018","06","16","12","4855"
"2018","06","16","13","4878"
"2018","06","16","14","5089"
"2018","06","16","15","5044"
"2018","06","16","16","4757"
"2018","06","16","17","4818"
"2018","06","16","18","4420"
"2018","06","16","19","3942"
"2018","06","16","20","2925"
"2018","06","16","21","2205"
"2018","06","16","22","1697"
"2018","06","16","23","1398"
"2018","06","17","0","956"
"2018","06","17","1","610"
"2018","06","17","2","369"
"2018","06","17","3","236"
"2018","06","17","4","145"
"2018","06","17","5","163"
"2018","06","17","6","317"
"2018","06","17","7","634"
"2018","06","17","8","1386"
"2018","06","17","9","2387"
"2018","06","17","10","3365"
"2018","06","17","11","3756"
"2018","06","17","12","3904"
"2018","06","17","13","4721"
"2018","06","17","14","4034"
"2018","06","17","15","4083"
"2018","06","17","16","4609"
"2018","06","17","17","4538"
"2018","06","17","18","4470"
"2018","06","17","19","3740"
"2018","06","17","20","3080"
"2018","06","17","21","2250"
"2018","06","17","22","1507"
"2018","06","17","23","893"
"2018","06","18","0","479"
"2018","06","18","1","253"
"2018","06","18","2","193"
"2018","06","18","3","113"
"2018","06","18","4","100"
"2018","06","18","5","589"
"2018","06","18","6","1990"
"2018","06","18","7","3884"
"2018","06","18","8","6323"
"2018","06","18","9","4137"
"2018","06","18","10","2388"
"2018","06","18","11","2226"
"2018","06","18","12","2648"
"2018","06","18","13","2851"
"2018","06","18","14","2807"
"2018","06","18","15","2918"
"2018","06","18","16","4015"
"2018","06","18","17","7092"
"2018","06","18","18","7367"
"2018","06","18","19","5036"
"2018","06","18","20","2603"
"2018","06","18","21","1429"
"2018","06","18","22","1258"
"2018","06","18","23","779"
"2018","06","19","0","394"
"2018","06","19","1","202"
"2018","06","19","2","104"
"2018","06","19","3","94"
"2018","06","19","4","127"
"2018","06","19","5","584"
"2018","06","19","6","2141"
"2018","06","19","7","4191"
"2018","06","19","8","6761"
"2018","06","19","9","4609"
"2018","06","19","10","2699"
"2018","06","19","11","2394"
"2018","06","19","12","2750"
"2018","06","19","13","2971"
"2018","06","19","14","3051"
"2018","06","19","15","3248"
"2018","06","19","16","4374"
"2018","06","19","17","7651"
"2018","06","19","18","7772"
"2018","06","19","19","5708"
"2018","06","19","20","4134"
"2018","06","19","21","2844"
"2018","06","19","22","2094"
"2018","06","19","23","1154"
"2018","06","20","0","542"
"2018","06","20","1","303"
"2018","06","20","2","133"
"2018","06","20","3","75"
"2018","06","20","4","122"
"2018","06","20","5","597"
"2018","06","20","6","2098"
"2018","06","20","7","4221"
"2018","06","20","8","7088"
"2018","06","20","9","4898"
"2018","06","20","10","2905"
"2018","06","20","11","2764"
"2018","06","20","12","3086"
"2018","06","20","13","3221"
"2018","06","20","14","3264"
"2018","06","20","15","3436"
"2018","06","20","16","4688"
"2018","06","20","17","7927"
"2018","06","20","18","8145"
"2018","06","20","19","5297"
"2018","06","20","20","3683"
"2018","06","20","21","2556"
"2018","06","20","22","1905"
"2018","06","20","23","1066"
"2018","06","21","0","376"
"2018","06","21","1","83"
"2018","06","21","2","40"
"2018","06","21","3","24"
"2018","06","21","4","70"
"2018","06","21","5","389"
"2018","06","21","6","932"
"2018","06","21","7","2253"
"2018","06","21","8","5589"
"2018","06","21","9","4963"
"2018","06","21","10","3032"
"2018","06","21","11","2847"
"2018","06","21","12","3329"
"2018","06","21","13","3535"
"2018","06","21","14","3389"
"2018","06","21","15","3468"
"2018","06","21","16","4720"
"2018","06","21","17","7575"
"2018","06","21","18","7349"
"2018","06","21","19","5497"
"2018","06","21","20","3886"
"2018","06","21","21","2868"
"2018","06","21","22","2252"
"2018","06","21","23","1504"
"2018","06","22","0","842"
"2018","06","22","1","404"
"2018","06","22","2","195"
"2018","06","22","3","94"
"2018","06","22","4","108"
"2018","06","22","5","473"
"2018","06","22","6","1790"
"2018","06","22","7","3512"
"2018","06","22","8","6239"
"2018","06","22","9","4961"
"2018","06","22","10","3144"
"2018","06","22","11","3143"
"2018","06","22","12","3579"
"2018","06","22","13","3958"
"2018","06","22","14","4191"
"2018","06","22","15","4410"
"2018","06","22","16","5768"
"2018","06","22","17","7270"
"2018","06","22","18","6151"
"2018","06","22","19","4045"
"2018","06","22","20","2703"
"2018","06","22","21","1955"
"2018","06","22","22","1519"
"2018","06","22","23","551"
"2018","06","23","0","531"
"2018","06","23","1","434"
"2018","06","23","2","344"
"2018","06","23","3","195"
"2018","06","23","4","154"
"2018","06","23","5","139"
"2018","06","23","6","376"
"2018","06","23","7","933"
"2018","06","23","8","1337"
"2018","06","23","9","2265"
"2018","06","23","10","3229"
"2018","06","23","11","3646"
"2018","06","23","12","3820"
"2018","06","23","13","4426"
"2018","06","23","14","3983"
"2018","06","23","15","3664"
"2018","06","23","16","4208"
"2018","06","23","17","4004"
"2018","06","23","18","3624"
"2018","06","23","19","3074"
"2018","06","23","20","2424"
"2018","06","23","21","1566"
"2018","06","23","22","1464"
"2018","06","23","23","1127"
"2018","06","24","0","938"
"2018","06","24","1","641"
"2018","06","24","2","447"
"2018","06","24","3","323"
"2018","06","24","4","194"
"2018","06","24","5","137"
"2018","06","24","6","277"
"2018","06","24","7","625"
"2018","06","24","8","1280"
"2018","06","24","9","2056"
"2018","06","24","10","3316"
"2018","06","24","11","3971"
"2018","06","24","12","4330"
"2018","06","24","13","4811"
"2018","06","24","14","4443"
"2018","06","24","15","4403"
"2018","06","24","16","4766"
"2018","06","24","17","4413"
"2018","06","24","18","4179"
"2018","06","24","19","3662"
"2018","06","24","20","3006"
"2018","06","24","21","1578"
"2018","06","24","22","1103"
"2018","06","24","23","832"
"2018","06","25","0","386"
"2018","06","25","1","236"
"2018","06","25","2","167"
"2018","06","25","3","90"
"2018","06","25","4","111"
"2018","06","25","5","522"
"2018","06","25","6","1928"
"2018","06","25","7","3817"
"2018","06","25","8","6466"
"2018","06","25","9","4322"
"2018","06","25","10","2444"
"2018","06","25","11","2442"
"2018","06","25","12","2987"
"2018","06","25","13","3211"
"2018","06","25","14","3349"
"2018","06","25","15","3306"
"2018","06","25","16","4602"
"2018","06","25","17","7993"
"2018","06","25","18","8152"
"2018","06","25","19","5650"
"2018","06","25","20","4149"
"2018","06","25","21","2602"
"2018","06","25","22","1726"
"2018","06","25","23","1011"
"2018","06","26","0","473"
"2018","06","26","1","225"
"2018","06","26","2","81"
"2018","06","26","3","53"
"2018","06","26","4","113"
"2018","06","26","5","643"
"2018","06","26","6","2195"
"2018","06","26","7","4524"
"2018","06","26","8","7754"
"2018","06","26","9","5296"
"2018","06","26","10","3006"
"2018","06","26","11","2994"
"2018","06","26","12","3545"
"2018","06","26","13","3639"
"2018","06","26","14","3424"
"2018","06","26","15","3612"
"2018","06","26","16","5037"
"2018","06","26","17","8433"
"2018","06","26","18","8801"
"2018","06","26","19","5953"
"2018","06","26","20","4464"
"2018","06","26","21","2854"
"2018","06","26","22","2115"
"2018","06","26","23","1316"
"2018","06","27","0","548"
"2018","06","27","1","272"
"2018","06","27","2","114"
"2018","06","27","3","76"
"2018","06","27","4","96"
"2018","06","27","5","575"
"2018","06","27","6","2011"
"2018","06","27","7","3932"
"2018","06","27","8","7073"
"2018","06","27","9","5189"
"2018","06","27","10","2755"
"2018","06","27","11","2434"
"2018","06","27","12","2895"
"2018","06","27","13","3113"
"2018","06","27","14","2909"
"2018","06","27","15","3137"
"2018","06","27","16","4468"
"2018","06","27","17","7483"
"2018","06","27","18","7216"
"2018","06","27","19","4445"
"2018","06","27","20","2904"
"2018","06","27","21","2044"
"2018","06","27","22","1136"
"2018","06","27","23","810"
"2018","06","28","0","476"
"2018","06","28","1","242"
"2018","06","28","2","104"
"2018","06","28","3","74"
"2018","06","28","4","81"
"2018","06","28","5","268"
"2018","06","28","6","371"
"2018","06","28","7","582"
"2018","06","28","8","2359"
"2018","06","28","9","3477"
"2018","06","28","10","2420"
"2018","06","28","11","2464"
"2018","06","28","12","3028"
"2018","06","28","13","3223"
"2018","06","28","14","2649"
"2018","06","28","15","3233"
"2018","06","28","16","3664"
"2018","06","28","17","3640"
"2018","06","28","18","4916"
"2018","06","28","19","4355"
"2018","06","28","20","3381"
"2018","06","28","21","2399"
"2018","06","28","22","1853"
"2018","06","28","23","1119"
"2018","06","29","0","652"
"2018","06","29","1","341"
"2018","06","29","2","188"
"2018","06","29","3","130"
"2018","06","29","4","121"
"2018","06","29","5","538"
"2018","06","29","6","1799"
"2018","06","29","7","3341"
"2018","06","29","8","6057"
"2018","06","29","9","4799"
"2018","06","29","10","2992"
"2018","06","29","11","3003"
"2018","06","29","12","3342"
"2018","06","29","13","3522"
"2018","06","29","14","3773"
"2018","06","29","15","4247"
"2018","06","29","16","5231"
"2018","06","29","17","6540"
"2018","06","29","18","5786"
"2018","06","29","19","4386"
"2018","06","29","20","3242"
"2018","06","29","21","2353"
"2018","06","29","22","1959"
"2018","06","29","23","1445"
"2018","06","30","0","963"
"2018","06","30","1","580"
"2018","06","30","2","366"
"2018","06","30","3","228"
"2018","06","30","4","123"
"2018","06","30","5","163"
"2018","06","30","6","442"
"2018","06","30","7","978"
"2018","06","30","8","1831"
"2018","06","30","9","3131"
"2018","06","30","10","3317"
"2018","06","30","11","3438"
"2018","06","30","12","4562"
"2018","06","30","13","4299"
"2018","06","30","14","3803"
"2018","06","30","15","3503"
"2018","06","30","16","4306"
"2018","06","30","17","3877"
"2018","06","30","18","3590"
"2018","06","30","19","3270"
"2018","06","30","20","2813"
"2018","06","30","21","2044"
"2018","06","30","22","1716"
"2018","06","30","23","1313"
"2018","07","1","0","886"
"2018","07","1","1","560"
"2018","07","1","2","366"
"2018","07","1","3","228"
"2018","07","1","4","187"
"2018","07","1","5","180"
"2018","07","1","6","383"
"2018","07","1","7","755"
"2018","07","1","8","1308"
"2018","07","1","9","2224"
"2018","07","1","10","2632"
"2018","07","1","11","3059"
"2018","07","1","12","3133"
"2018","07","1","13","3541"
"2018","07","1","14","3206"
"2018","07","1","15","3078"
"2018","07","1","16","3073"
"2018","07","1","17","3531"
"2018","07","1","18","3293"
"2018","07","1","19","3000"
"2018","07","1","20","2551"
"2018","07","1","21","1926"
"2018","07","1","22","1296"
"2018","07","1","23","838"
"2018","07","2","0","472"
"2018","07","2","1","269"
"2018","07","2","2","158"
"2018","07","2","3","86"
"2018","07","2","4","120"
"2018","07","2","5","526"
"2018","07","2","6","1620"
"2018","07","2","7","3067"
"2018","07","2","8","5196"
"2018","07","2","9","3837"
"2018","07","2","10","2147"
"2018","07","2","11","1972"
"2018","07","2","12","2432"
"2018","07","2","13","2466"
"2018","07","2","14","2430"
"2018","07","2","15","2529"
"2018","07","2","16","3760"
"2018","07","2","17","6190"
"2018","07","2","18","6383"
"2018","07","2","19","4731"
"2018","07","2","20","3489"
"2018","07","2","21","2308"
"2018","07","2","22","1533"
"2018","07","2","23","857"
"2018","07","3","0","475"
"2018","07","3","1","273"
"2018","07","3","2","124"
"2018","07","3","3","73"
"2018","07","3","4","104"
"2018","07","3","5","523"
"2018","07","3","6","1676"
"2018","07","3","7","3213"
"2018","07","3","8","5333"
"2018","07","3","9","3916"
"2018","07","3","10","2242"
"2018","07","3","11","2338"
"2018","07","3","12","2957"
"2018","07","3","13","3402"
"2018","07","3","14","3149"
"2018","07","3","15","3632"
"2018","07","3","16","3703"
"2018","07","3","17","4392"
"2018","07","3","18","2939"
"2018","07","3","19","3265"
"2018","07","3","20","2577"
"2018","07","3","21","1972"
"2018","07","3","22","1489"
"2018","07","3","23","1088"
"2018","07","4","0","724"
"2018","07","4","1","412"
"2018","07","4","2","285"
"2018","07","4","3","130"
"2018","07","4","4","89"
"2018","07","4","5","158"
"2018","07","4","6","371"
"2018","07","4","7","776"
"2018","07","4","8","1406"
"2018","07","4","9","2044"
"2018","07","4","10","2699"
"2018","07","4","11","3288"
"2018","07","4","12","3304"
"2018","07","4","13","3506"
"2018","07","4","14","3546"
"2018","07","4","15","3730"
"2018","07","4","16","3485"
"2018","07","4","17","3353"
"2018","07","4","18","3211"
"2018","07","4","19","2785"
"2018","07","4","20","2536"
"2018","07","4","21","1916"
"2018","07","4","22","2912"
"2018","07","4","23","1635"
"2018","07","5","0","685"
"2018","07","5","1","332"
"2018","07","5","2","167"
"2018","07","5","3","93"
"2018","07","5","4","122"
"2018","07","5","5","381"
"2018","07","5","6","1369"
"2018","07","5","7","2626"
"2018","07","5","8","4590"
"2018","07","5","9","3606"
"2018","07","5","10","2276"
"2018","07","5","11","2323"
"2018","07","5","12","2636"
"2018","07","5","13","2883"
"2018","07","5","14","3031"
"2018","07","5","15","3190"
"2018","07","5","16","4114"
"2018","07","5","17","6129"
"2018","07","5","18","6128"
"2018","07","5","19","4564"
"2018","07","5","20","3245"
"2018","07","5","21","2312"
"2018","07","5","22","1620"
"2018","07","5","23","972"
"2018","07","6","0","524"
"2018","07","6","1","269"
"2018","07","6","2","139"
"2018","07","6","3","75"
"2018","07","6","4","114"
"2018","07","6","5","368"
"2018","07","6","6","544"
"2018","07","6","7","1106"
"2018","07","6","8","3610"
"2018","07","6","9","3264"
"2018","07","6","10","2101"
"2018","07","6","11","1457"
"2018","07","6","12","1591"
"2018","07","6","13","2214"
"2018","07","6","14","2456"
"2018","07","6","15","2908"
"2018","07","6","16","4689"
"2018","07","6","17","5507"
"2018","07","6","18","4922"
"2018","07","6","19","3761"
"2018","07","6","20","2925"
"2018","07","6","21","2057"
"2018","07","6","22","1624"
"2018","07","6","23","1221"
"2018","07","7","0","767"
"2018","07","7","1","445"
"2018","07","7","2","261"
"2018","07","7","3","157"
"2018","07","7","4","119"
"2018","07","7","5","132"
"2018","07","7","6","398"
"2018","07","7","7","839"
"2018","07","7","8","1621"
"2018","07","7","9","2727"
