"end station latitude","end station longitude"
"40.73367","-74.0625"
"40.742677141","-74.051788633"
"40.75066386","-74.00176802"
"40.71942","-74.05099"
"40.68186","-73.959432"
"40.74964","-73.98805"
"40.752269","-73.982079"
"40.665816","-73.956934"
"40.702461","-73.986842"
"40.75934501","-73.96759673"
"40.789622","-73.97757"
"40.72456089","-73.99565293"
"40.763201","-73.978458"
"40.72568548362901","-74.04879033565521"
"40.782593","-73.971211"
"40.763189","-73.978434"
"40.776173","-73.959757"
"40.77485","-73.9342"
"40.75645824","-73.99372222"
"40.734814","-73.992085"
"40.70099","-73.93921"
"40.70076","-73.93641"
"40.69502","-73.92825"
"40.70106","-73.93318"
"40.73124","-73.95161"
"40.716657","-73.93637"
"40.69757","-73.93098"
"40.72984","-73.94839"
"40.71773","-73.94051"
"40.70686","-73.92851"
"40.73396","-73.95204"
"40.71429","-73.93323"
"40.72158","-73.94546"
"40.70907","-73.92157"
"40.70636","-73.91945"
"40.69943","-73.91337"
"40.69905","-73.91516"
"40.69811","-73.90904"
"40.71882","-73.93948"
"40.69545","-73.91164"
"40.70166","-73.92754"
"40.70869","-73.92587"
"40.703545","-73.917775"
"40.69544","-73.93223"
"40.70108","-73.9179"
"40.70113","-73.91422"
"40.71401","-73.92793"
"40.755293","-73.967641"
"40.69671","-73.92807"
"40.697481","-73.935877"
"40.72333158646436","-74.04595255851744"
"40.69714","-73.91566"
"40.72577","-73.94173"
"40.721650724879986","-74.04288411140442"
"40.69543","-73.9196"
"40.69356","-73.92524"
"40.69329","-73.92852"
"40.698","-73.9127"
"40.69676","-73.92302"
"40.818299","-73.960405"
"40.692","-73.92617"
"40.69146","-73.92146"
"40.69296","-73.91605"
"40.69467","-73.90663"
"40.68929","-73.90951"
"40.69081","-73.90448"
"40.68458","-73.90925"
"40.6882","-73.90798"
"40.68565","-73.91564"
"40.69047","-73.923511"
"40.68652","-73.91321"
"40.68822","-73.91966"
"40.693","-73.90824"
"40.69122","-73.91693"
"40.68858","-73.91227"
"40.68281","-73.90623"
"40.69385","-73.90974"
"40.69055","-73.91181"
"40.68906","-73.90506"
"40.761573","-73.972628"
"40.714211","-73.981095"
"40.68139","-73.90756"
"40.68319988172761","-73.91166642308235"
"40.694281141397326","-73.99230033159256"
"40.6786","-73.90369"
"40.75828065","-73.97069431"
"40.69812","-73.90271"
"40.67945","-73.90474"
"40.69517","-73.90311"
"40.701573408737914","-73.90876293182373"
"40.70577","-73.91292"
"40.75473","-73.93367"
"40.69922","-73.89795"
"40.72084","-73.94844"
"40.70461","-73.91054"
"40.763954","-73.9646"
"40.70068","-73.90742"
"40.72226","-73.93889"
"40.70553","-73.9096"
"40.6988","-73.9007"
"40.70413","-73.90737"
"40.70183","-73.90625"
"40.7098","-73.91727"
"40.70998","-73.91116"
"40.68663","-73.9168"
"40.70463","-74.01507"
"40.6972","-73.90674"
"40.71246","-73.91873"
"40.68989","-73.91458"
"40.72795","-73.95414"
"40.70555","-73.90245"
"40.70793","-73.91092"
"40.70112","-73.93039"
"40.735918","-74.000939"
"40.758397","-73.98255"
"40.725864","-73.986389"
"40.70863","-73.91497"
"40.70694","-73.90632"
"40.698","-73.992"
"40.752","-73.995"
"40.755","-74.001"
"40.770","-73.989"
"40.75492","-73.98455"
"40.734","-74.007"
"40.743","-74.004"
"40.737","-73.989"
"40.731","-73.983"
"40.734","-73.986"
"40.726378","-74.000472"
"40.722","-73.995"
"40.743","-74.007"
"40.709697","-73.907856"
"40.752","-73.989"
"40.767","-73.989"
"40.752","-73.977"
"40.743","-73.977"
"40.749","-73.977"
"40.737","-73.977"
"40.69969","-73.9022"
"40.734","-73.977"
"40.716","-73.992"
"40.710","-74.007"
"40.740","-73.986"
"40.755","-73.989"
"40.761","-73.989"
"40.764","-73.998"
"40.70408","-73.90408"
"40.749","-73.989"
"40.758","-73.998"
"40.761","-73.998"
"40.716","-74.016"
"40.713","-74.010"
"40.746","-73.998"
"40.746","-73.986"
"40.749","-73.983"
"40.758","-73.977"
"40.728","-73.995"
"40.737","-74.007"
"40.731","-73.992"
"40.731","-73.980"
"40.722","-73.986"
"40.719","-73.989"
"40.761","-73.968"
"40.767","-73.977"
"40.800","-73.956"
"40.764","-73.974"
"40.791","-73.953"
"40.683426","-73.984275"
"40.797","-73.971"
"40.803","-73.956"
"40.776","-73.983"
"40.782","-73.950"
"40.761","-73.962"
"40.728","-73.953"
"40.716","-73.935"
"40.704","-73.926"
"40.695","-73.950"
"40.692","-73.944"
"40.692","-73.950"
"40.692","-73.992"
"40.749","-73.992"
"40.755","-73.992"
"40.764","-73.971"
"40.743","-73.998"
"40.740","-73.998"
"40.7903","-73.9597"
"40.791","-73.968"
"40.800","-73.962"
"40.761","-73.980"
"40.782","-73.986"
"40.788","-73.953"
"40.732647","-73.99011"
"40.809","-73.959"
"40.746","-74.007"
"40.761","-73.977"
"40.714193","-73.996732"
"40.719383","-73.991479"
"40.755","-73.974"
"40.743","-73.980"
"40.749","-73.986"
"40.761","-73.995"
"40.743","-73.983"
"40.737","-73.992"
"40.734","-73.992"
"40.692","-73.983"
"40.701","-73.932"
"40.719","-74.001"
"40.710","-73.950"
"40.716","-73.962"
"40.716","-73.959"
"40.731","-73.953"
"40.743","-73.950"
"40.727243","-73.976831"
"40.743","-73.956"
"40.746","-73.944"
"40.746","-73.950"
"40.746","-73.959"
"40.703048421084425","-73.93200427293777"
"40.69178","-73.97877"
"40.708485","-74.002751"
"40.719","-73.959"
"40.722","-73.953"
"40.746","-73.935"
"40.725","-73.947"
"40.72387","-73.975767"
"40.725","-73.950"
"40.722","-73.944"
"40.719","-73.956"
"40.743","-73.953"
"40.72170005235607","-74.00238141417502"
"40.699569","-73.979827"
"40.737","-73.953"
"40.716","-73.944"
"40.725","-73.944"
"40.698","-73.971"
"40.783786","-73.981687"
"40.692","-73.980"
"40.698","-73.974"
"40.689","-73.989"
"40.686","-73.977"
"40.677","-73.965"
"40.680","-73.968"
"40.689","-73.959"
"40.695","-73.989"
"40.731","-73.947"
"40.722","-73.956"
"40.710","-73.962"
"40.713","-73.962"
"40.707","-73.947"
"40.713","-73.950"
"40.7611488","-73.9170071"
"40.686","-73.983"
"40.689","-73.986"
"40.704","-73.989"
"40.695","-73.992"
"40.689","-73.992"
"40.698","-73.986"
"40.701","-73.971"
"40.674","-73.974"
"40.677","-73.974"
"40.674","-73.962"
"40.665","-73.977"
"40.695","-73.962"
"40.719","-74.007"
"40.752474","-73.939991"
"40.692","-73.986"
"40.677","-73.956"
"40.671","-73.959"
"40.662","-73.980"
"40.734","-73.995"
"40.731","-73.995"
"40.746","-74.001"
"40.764","-73.983"
"40.761","-73.983"
"40.773","-73.983"
"40.773","-73.950"
"40.779","-73.947"
"40.779","-73.953"
"40.770","-73.953"
"40.743","-73.974"
"40.761","-73.992"
"40.779","-73.980"
"40.740","-73.974"
"40.749","-73.974"
"40.740","-73.983"
"40.770","-73.983"
"40.779","-73.977"
"40.767","-73.953"
"40.755","-73.980"
"40.758","-73.995"
"40.767","-73.986"
"40.755","-73.986"
"40.761","-73.986"
"40.776","-73.986"
"40.773","-73.956"
"40.794","-73.962"
"40.794","-73.974"
"40.800","-73.950"
"40.71687","-74.03281"
"40.752694","-74.002353"
"40.776","-73.944"
"40.749","-74.004"
"40.749","-73.998"
"40.767","-73.980"
"40.770","-73.965"
"40.725","-74.004"
"40.719","-74.010"
"40.716","-74.010"
"40.713","-73.998"
"40.713","-73.980"
"40.710","-74.010"
"40.731","-73.959"
"40.737","-73.959"
"40.728","-73.959"
"40.710","-74.001"
"40.716","-73.995"
"40.704","-74.013"
"40.713","-73.992"
"40.734","-73.989"
"40.752","-73.974"
"40.761","-74.004"
"40.719","-74.013"
"40.752","-74.004"
"40.767","-73.995"
"40.728","-73.998"
"40.767","-73.992"
"40.701","-74.013"
"40.728","-74.010"
"40.722","-73.998"
"40.674","-73.953"
"40.668","-73.974"
"40.680","-73.980"
"40.668","-73.989"
"40.689","-74.001"
"40.707","-73.941"
"40.707","-73.968"
"40.70437","-74.00637"
"40.677","-73.968"
"40.686","-73.974"
"40.722","-73.980"
"40.716","-73.989"
"40.719","-73.995"
"40.722","-73.977"
"40.722","-73.983"
"40.740","-74.004"
"40.779","-73.989"
"40.806","-73.965"
"40.767","-73.965"
"40.767","-73.971"
"40.782","-73.953"
"40.779","-73.959"
"40.776","-73.965"
"40.785","-73.971"
"40.764","-73.989"
"40.743","-74.001"
"40.707","-74.016"
"40.8428422","-73.9421253"
"40.815","-73.959"
"40.758","-73.962"
"40.782","-73.959"
"40.773","-73.962"
"40.752","-73.968"
"40.773","-73.968"
"40.809","-73.947"
"40.711444","-74.014847"
"40.794","-73.965"
"40.771771","-73.990625"
"40.797","-73.947"
"40.785","-73.983"
"40.752","-73.983"
"40.764","-73.986"
"40.758","-73.959"
"40.734","-74.004"
"40.728","-73.980"
"40.802554","-73.933509"
"40.81734","-73.922962"
"40.808484","-73.928803"
"40.805701","-73.925177"
"40.728","-73.986"
"40.743","-73.995"
"40.806414","-73.936085"
"40.813619","-73.939336"
"40.812191","-73.937838"
"40.805631","-73.934077"
"40.710","-73.998"
"40.810893","-73.927311"
"40.812346","-73.946168"
"40.810224","-73.937195"
"40.814469","-73.924963"
"40.816355","-73.954295"
"40.816576","-73.927987"
"40.81014","-73.93973"
"40.808384","-73.923604"
"40.81093","-73.921606"
"40.818215","-73.950988"
"40.81449","-73.936153"
"40.819746","-73.951819"
"40.80262","-73.9174"
"40.805089","-73.918889"
"40.800425","-73.911034"
"40.818477","-73.947568"
"40.800933","-73.913863"
"40.803399","-73.919763"
"40.7236589","-74.0641943"
"40.813224","-73.930605"
"40.804168","-73.911545"
"40.809619","-73.917875"
"40.820036","-73.921411"
"40.812299","-73.92037"
"40.808891","-73.91081"
"40.811112","-73.914932"
"40.801657","-73.909513"
"40.811675","-73.917037"
"40.825125","-73.941616"
"40.819783","-73.936521"
"40.823168","-73.955857"
"40.826969","-73.949738"
"40.827305","-73.951989"
"40.825244","-73.947257"
"40.813135","-73.909235"
"40.814046","-73.91186"
"40.707","-73.935"
"40.713","-73.965"
"40.665","-73.989"
"40.656","-74.010"
"40.816827","-73.917338"
"40.686","-73.953"
"40.692","-73.977"
"40.725","-73.983"
"40.740","-73.980"
"40.752","-73.941"
"40.758","-73.944"
"40.816234","-73.948222"
"40.819241","-73.941057"
"40.820877","-73.939249"
"40.815484","-73.935856"
"40.820003","-73.959089"
"40.812735","-73.923697"
"40.812304","-73.929153"
"40.805559","-73.914718"
"40.776","-73.929"
"40.680","-73.956"
"40.716","-73.947"
"40.81296","-73.941878"
"40.813539","-73.94521"
"40.818","-73.917"
"40.807258","-73.907999"
"40.806","-73.908"
"40.807408","-73.91924"
"40.809","-73.923"
"40.758","-73.923"
"40.808633","-73.916124"
"40.770","-73.935"
"40.683","-73.944"
"40.806896","-73.911837"
"40.820681","-73.945144"
"40.814673","-73.91839"
"40.821294","-73.947868"
"40.719","-73.950"
"40.686","-73.917"
"40.683","-73.911"
"40.704","-73.917"
"40.704","-73.905"
"40.698","-73.899"
"40.710","-73.917"
"40.707","-73.923"
"40.713","-73.920"
"40.710","-73.923"
"40.7639089","-73.9477213"
"40.757284","-73.9536"
"40.746","-73.983"
"40.776","-73.980"
"40.782","-73.980"
"40.791","-73.974"
"40.75370225419114","-73.95865201950072"
"40.737","-74.010"
"40.764","-73.959"
"40.797","-73.938"
"40.800","-73.941"
"40.791","-73.947"
"40.794","-73.950"
"40.822756","-73.951346"
"40.809","-73.938"
"40.823498","-73.94386"
"40.827075","-73.945909"
"40.812","-73.923"
"40.816124","-73.908116"
"40.814232","-73.903927"
"40.811314","-73.907729"
"40.812","-73.914"
"40.815","-73.911"
"40.779","-73.950"
"40.782","-73.947"
"40.776","-73.950"
"40.794","-73.971"
"40.82281","-73.937413"
"40.817555","-73.957163"
"40.815887","-73.911918"
"40.75461","-73.99177"
"40.77237","-73.99005"
"40.807347437082","-73.90809774398804"
"40.81695971032464","-73.9422959089279"
"40.8190344","-73.956156"
"40.75863","-73.97513"
"40.826406","-73.937948"
"40.825289","-73.936232"
"40.821728","-73.952761"
"40.821111","-73.935971"
"40.824013","-73.954743"
"40.829114","-73.950426"
"40.831327","-73.946665"
"40.826881","-73.941427"
"40.814383","-73.915368"
"40.82057","-73.917579"
"40.819609","-73.916071"
"40.817166","-73.914737"
"40.827212","-73.942722"
"40.816402","-73.919549"
"40.817755","-73.92965"
"40.807466","-73.927107"
"40.819823","-73.912411"
"40.829523","-73.944279"
"40.82188","-73.907521"
"40.820713","-73.911759"
"40.830476","-73.939929"
"40.81899","-73.90202"
"40.830702","-73.936371"
"40.82831","-73.942924"
"40.75969995906254","-73.97808194160461"
"40.832314","-73.94102"
"40.75793646243674","-73.97960275411606"
"40.81989","-73.908351"
"40.82923","-73.936996"
"40.839278","-73.945446"
"40.834468","-73.939865"
"40.817802","-73.905203"
"40.83618","-73.939789"
"40.839137","-73.941409"
"40.84004","-73.942939"
"40.820302","-73.903944"
"40.84522","-73.940493"
"40.782535857724106","-73.97908508777618"
"40.842173","-73.935111"
"40.842941","-73.938631"
"40.835775","-73.9434"
"40.832081","-73.942386"
"40.833303","-73.939326"
"40.78476","-73.969862"
"40.838191","-73.936085"
"40.839443","-73.937044"
"40.844044","-73.933651"
"40.846052","-73.937648"
"40.848282","-73.941343"
"40.835798","-73.937496"
"40.848467","-73.936064"
"40.847305","-73.933291"
"40.847396","-73.931205"
"40.852252","-73.937854"
"40.818212","-73.955277"
"40.742684734875695","-73.98671329021454"
"40.830663","-73.941323"
"40.722103786686034","-74.07145500183105"
"40.71928220070702","-74.07126188278198"
"40.788664991278836","-73.96680057048798"
"40.79249519495111","-73.96417066463071"
"40.84925","-73.93022"
"40.796036841599836","-73.96158903853575"
"40.849972","-73.938423"
"40.828847","-73.91769"
"40.833909","-73.92112"
"40.832812","-73.929372"
"40.7311689","-74.0575736"
"40.83173","-73.922394"
"40.820089","-73.928947"
"40.830262","-73.923391"
"40.834457","-73.928381"
"40.834263","-73.917641"
"40.839312","-73.922423"
"40.72506551015475","-73.97515833377838"
"40.834015","-73.908863"
"40.835334","-73.9154"
"40.839549","-73.913004"
"40.840536","-73.919228"
"40.822215","-73.914688"
"40.84207","-73.926075"
"40.843965","-73.920999"
"40.826677","-73.929327"
"40.823429","-73.924689"
"40.827883","-73.927111"
"40.830179","-73.928747"
"40.74714","-73.97113"
"40.829608","-73.921461"
"40.831584","-73.9149"
"40.827115","-73.92272"
"40.839142","-73.925961"
"40.825716","-73.915585"
"40.837576","-73.910489"
"40.843264","-73.904867"
"40.749498546025194","-73.97729203113158"
"40.83649","-73.918316"
"40.816343","-73.896447"
"40.70858894240581","-74.00935482235809"
"40.812769","-73.901583"
"40.829797","-73.931015"
"40.815077","-73.899939"
"40.822267","-73.916792"
"40.818185","-73.894143"
"40.819701","-73.901311"
"40.721319","-74.010065"
"40.844075","-73.917256"
"40.821075","-73.895069"
"40.82441","-73.92818"
"40.823162","-73.923267"
"40.820578","-73.888271"
"40.821967","-73.896752"
"40.84301","-73.91172"
"40.83299","-73.94592"
"40.824796","-73.90242"
"40.823872","-73.908699"
"40.827184","-73.893721"
"40.832678","-73.905158"
"40.834124","-73.88955"
"40.830529","-73.894717"
"40.85168","-73.94186"
"40.832057","-73.927421"
"40.823732","-73.919379"
"40.83545","-73.90153"
"40.83406","-73.92243"
"40.82696","-73.907451"
"40.745686","-74.005141"
"40.830471","-73.904556"
"40.836103","-73.907199"
"40.834857","-73.903743"
"40.66407983678161","-73.96025128666679"
"40.825737","-73.927311"
"40.83999","-73.90549"
"40.83899","-73.9109"
"40.84224","-73.8985"
"40.83094","-73.91125"
"40.819999","-73.897263"
"40.839586","-73.900277"
"40.822545","-73.901824"
"40.827301","-73.896372"
"40.82895","-73.90521"
"40.840484","-73.917946"
"40.83130549267296","-73.91744792461395"
"40.840683","-73.915073"
"40.838379","-73.905838"
"40.79346","-73.92389"
"40.78294","-73.93077"
"40.79558","-73.91906"
"40.80046","-73.92404"
"40.831444","-73.926226"
"40.829896","-73.907618"
"40.828199","-73.903719"
"40.83196","-73.91956"
"40.835302","-73.895133"
"40.818154","-73.925294"
"40.82809","-73.91288"
"40.831762","-73.896853"
"40.831998","-73.892686"
"40.830025","-73.886312"
"40.811892","-73.904192"
"40.813991","-73.8855"
"40.824811","-73.916407"
"40.828975","-73.911259"
"40.837213","-73.908345"
"40.696232971293156","-73.99142056703568"
"40.83263","-73.925101"
"40.83171","-73.90208"
"40.838706","-73.927034"
"40.833246","-73.896599"
"40.72755146730012","-74.07106071710587"
"40.83579","-73.913741"
"40.842675","-73.908544"
"40.822217","-73.928939"
"40.816126","-73.891559"
"40.824","-73.91089"
"40.830051","-73.892103"
"40.826303","-73.898751"
"40.82394","-73.894025"
"40.839194","-73.888587"
"40.837037","-73.890413"
"40.832649","-73.885272"
"40.843079","-73.900216"
"40.82995","-73.898802"
"40.8358771","-73.8931428"
"40.823061","-73.941928"
"40.825322","-73.887729"
"40.841092","-73.892317"
"40.839335","-73.886445"
"40.7606597","-73.98042047"
"40.816567","-73.888161"
"40.826706","-73.888719"
"40.836274","-73.884308"
"40.840494","-73.911479"
"40.818743","-73.890247"
