"year","start station id","start station name","start station latitude","start station longitude","num_trips"
"2018","152","Warren St & Church St","40.71473993","-74.00910627","3387"
"2018","3607","31 Ave & 14 St","40.7682","-73.9322662","3386"
"2018","3456","Jackson St & Leonard St","40.71638031973561","-73.94821286201477","3373"
"2018","3712","W 35 St & Dyer Ave","40.754691750226016","-73.99740189313889","3322"
"2018","3566","Crescent St & 35 Ave","40.7596276","-73.9321455","3290"
"2018","3352","Sigourney St & Columbia St","40.67267243410948","-74.0087952464819","3254"
"2018","3103","N 11 St & Wythe Ave","40.72153267","-73.95782357","3242"
"2018","119","Park Ave & St Edwards St","40.69608941","-73.97803415","3235"
"2018","3630","Frederick Douglass Blvd & W 115 St","40.8038654","-73.9559308","3235"
"2018","3073","Division Ave & Hooper St","40.70691254","-73.95441667","3217"
"2018","3393","Richards St & Delavan St","40.6794327","-74.00785041","3210"
"2018","3506","Lexington Ave & E 120 St","40.8013066","-73.9398167","3199"
"2018","3554","Vernon Blvd & 41 Rd","40.7552433","-73.9485678","3173"
"2018","3546","Pacific St & Classon Ave","40.6791944","-73.9587903","3168"
"2018","3061","Throop Ave & Myrtle Ave","40.69622937","-73.94371094","3085"
"2018","3342","Pioneer St & Richards St","40.6777748","-74.0094613","3042"
"2018","430","York St & Jay St","40.7014851","-73.98656928","3019"
"2018","3128","21 St & 43 Ave","40.75052534","-73.94594845","2995"
"2018","3513","21 St & Hoyt Ave S","40.774645","-73.923706","2898"
"2018","3587","Carroll St & Washington Ave","40.6686744","-73.9618148","2897"
"2018","3505","Lexington Ave & E 127 St","40.805726","-73.936322","2847"
"2018","3585","Union St & Bedford Ave","40.6691783","-73.9554162","2709"
"2018","3715","Driggs Ave & N 9 St","40.71816969454208","-73.95520135760307","2705"
"2018","449","W 52 St & 9 Ave","40.76461837","-73.98789473","2701"
"2018","3340","Wolcott St & Dwight St","40.6753274","-74.0100698","2584"
"2018","3646","35 Ave & 10 St","40.76315481910373","-73.93985509872437","2582"
"2018","3337","Dwight St & Van Dyke St","40.67363551341504","-74.01195555925369","2576"
"2018","3326","Clinton St & Centre St","40.67434","-74.00194698","2565"
"2018","530","11 Ave & W 59 St","40.77149671054441","-73.99046033620834","2541"
"2018","433","old - E 13 St & Avenue A","40.72955361","-73.98057249","2527"
"2018","3477","39 St & 2 Ave - Citi Bike HQ at Industry City","40.65539977447831","-74.01062786579132","2521"
"2018","3612","30 Ave & 21 St","40.7703743","-73.9286078","2479"
"2018","3330","Henry St & Bay St","40.6725058","-74.00494695","2386"
"2018","2001","Sands St & Navy St","40.699773","-73.979927","2385"
"2018","3525","23 Ave & 27 St","40.776165","-73.9153175","2352"
"2018","3691","28 Ave & 44 St","40.76408932350688","-73.91065120697021","2352"
"2018","3621","27 Ave & 9 St","40.7739825","-73.9309134","2349"
"2018","3601","Sterling St & Bedford Ave","40.6627059","-73.9569115","2345"
"2018","3044","Albany Ave & Fulton St","40.6800105","-73.938475","2284"
"2018","3647","48 Ave & 30 Pl","40.74128309355993","-73.93725872039794","2153"
"2018","3492","E 118 St & Park Ave","40.8005385","-73.9419949","2032"
"2018","3718","E 11 St & Avenue B","40.72746420692392","-73.97950418293476","2007"
"2018","3631","Crown St & Bedford Ave","40.666563","-73.956741","1995"
"2018","3661","Montgomery St & Franklin Ave","40.666439306870814","-73.9605563879013","1971"
"2018","3625","28 St & 40 Ave","40.7525758","-73.9364281","1961"
"2018","3669","Henry St & W 9 St","40.67630357634183","-74.00314047932625","1906"
"2018","3590","Carroll St & Franklin Ave","40.6679411","-73.9588","1812"
"2018","3644","Van Dyke St & Van Brunt St","40.67581622522832","-74.01488184928894","1804"
"2018","3394","Columbia St & W 9 St","40.6769993","-74.00647134","1774"
"2018","3692","5 St & Market St","40.699997484388504","-73.97440128028393","1769"
"2018","3586","34 Ave & 13 St","40.7638753","-73.9364848","1641"
"2018","253","W 13 St & 5 Ave -moved to 5947.04","40.73543934","-73.99453948","1634"
"2018","3557","40 Ave & 9 St","40.75742","-73.945133","1550"
"2018","3700","E 87 St & 3 Ave","40.77940608529787","-73.95333588123322","1520"
"2018","3596","Sullivan Pl & Bedford Ave","40.6642406","-73.9574686","1415"
"2018","3564","21 St & 36 Ave","40.7601853","-73.9362726","1402"
"2018","3559","21 St & 38 Ave","40.7576314","-73.9391224","1364"
"2018","2005","Railroad Ave & Kay Ave","40.70531194","-73.97100056","1332"
"2018","3567","11 St & 35 Ave","40.7627442","-73.9391141","1268"
"2018","3325","E 95 St & 3 Ave","40.7849032","-73.950503","1165"
"2018","3620","11 St & 43 Ave","40.7519071","-73.9479119","1132"
"2018","3512","27 Ave & 4 St","40.7747175","-73.9337894","1049"
"2018","3333","Columbia St & Lorraine St","40.6747055","-74.0075572","846"
"2018","3432","NYCBS Depot - GOW","40.66906013501107","-73.99463653564453","812"
"2018","3238","E 80 St & 2 Ave","40.77391390238118","-73.9543953537941","715"
"2018","3714","Division Av & Hooper St","40.70684203101325","-73.9544353965357","659"
"2018","3468","NYCBS Depot - STY - Garage 4","40.7303801","-73.9747502","299"
"2018","3642","E 98 St & Lexington Ave","40.78728519860952","-73.95012259483337","268"
"2018","3721","31 St & Newtown Ave","40.7675487799971","-73.9209334552288","237"
"2018","3704","47 Ave & Skillman Ave","40.7437524099784","-73.94176483154297","223"
"2018","3719","S Portland Ave & Atlantic Ave","40.68322254161595","-73.9738118648529","222"
"2018","3239","Bressler","40.64653836709648","-74.01658773422241","170"
"2018","3395","Henry St & W 9 St [old]","40.6763744","-74.00324957","163"
"2018","3716","40 Ave & Crescent St","40.753599202005596","-73.93795609474182","106"
"2018","3669","Henry St & W 9 St (OLD)","40.67630357634183","-74.00314047932625","94"
"2018","3683","Smart Cities Conference","40.71015471094912","-73.98453533649443","91"
"2018","3240","NYCBS Depot BAL - DYR","40.759030082196055","-73.99385869503021","73"
"2018","3685","Prospect Park - 5 Year Anniversary Celebration","40.66065236872916","-73.9645904302597","71"
"2018","3395","Henry St & W 9 St","40.6763744","-74.00324957","62"
"2018","3720","Wyckoff St & Bond St","40.68461653897949","-73.98721285164356","60"
"2018","3485","NYCBS Depot - RIS","40.725208","-73.974724","32"
"2018","3487","Prototype Lab Motivate Headquarters","40.65659567482039","-74.00849282741547","12"
"2018","3040","GOW Tech Shop","40.66979964220026","-73.99497985839844","7"
"2018","3245","NYCBS DEPOT - DELANCEY","40.71644423134479","-73.9823305606842","5"
"2018","3594","Montgomery St & Franklin Ave OLD","40.6661649","-73.9593484","5"
"2018","3672","Apache","40.66976709185003","-73.99474382400513","3"
"2018","3036","8D OPS 01","40.662907768316856","-73.99972200393677","2"
"2018","3040","Handlebar @ Gowanus","40.66979964220026","-73.99497985839844","2"
"2018","428","E 3 St & 1 Ave","40.72467721","-73.98783413","1"
"2018","3250","NYCBS Depot - PIT","40.71690978045965","-73.98383796215057","1"
"2019","519","Pershing Square North","40.751873","-73.977706","156553"
"2019","497","E 17 St & Broadway","40.73704984","-73.99009296","121601"
"2019","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","119938"
"2019","402","Broadway & E 22 St","40.7403432","-73.98955109","112981"
"2019","285","Broadway & E 14 St","40.73454567","-73.99074142","112915"
"2019","435","W 21 St & 6 Ave","40.74173969","-73.99415556","110157"
"2019","426","West St & Chambers St","40.71754834","-74.01322069","105601"
"2019","499","Broadway & W 60 St","40.76915505","-73.98191841","103095"
"2019","358","Christopher St & Greenwich St","40.73291553","-74.00711384","101391"
"2019","514","12 Ave & W 40 St","40.76087502","-74.00277668","99222"
"2019","459","W 20 St & 11 Ave","40.746745","-74.007756","96927"
"2019","490","8 Ave & W 33 St","40.751551","-73.993934","95104"
"2019","293","Lafayette St & E 8 St","40.73020660529954","-73.99102628231049","93747"
"2019","477","W 41 St & 8 Ave","40.75640548","-73.9900262","89904"
"2019","3641","Broadway & W 25 St","40.74286877312112","-73.98918628692627","89759"
"2019","379","W 31 St & 7 Ave","40.749156","-73.9916","86384"
"2019","523","W 38 St & 8 Ave","40.75466591","-73.99138152","86047"
"2019","3711","E 13 St & Avenue A","40.72966729392978","-73.98067966103554","85076"
"2019","151","Cleveland Pl & Spring St","40.722103786686034","-73.99724900722504","85024"
"2019","465","Broadway & W 41 St","40.75513557","-73.98658032","84626"
"2019","3002","South End Ave & Liberty St","40.711512","-74.015756","84518"
"2019","491","E 24 St & Park Ave S","40.74096374","-73.98602213","84284"
"2019","359","E 47 St & Park Ave","40.75510267","-73.97498696","82887"
"2019","504","1 Ave & E 16 St","40.73221853","-73.98165557","82424"
"2019","492","W 33 St & 7 Ave","40.75019995","-73.99093085","82159"
"2019","3435","Grand St & Elizabeth St","40.718822","-73.99596","81778"
"2019","3263","Cooper Square & Astor Pl","40.72951496224949","-73.99075269699097","80495"
"2019","168","W 18 St & 6 Ave","40.73971301","-73.99456405","79757"
"2019","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","77709"
"2019","229","Great Jones St","40.72743423","-73.99379025","76503"
"2019","368","Carmine St & 6 Ave","40.73038599","-74.00214988","76440"
"2019","505","6 Ave & W 33 St","40.74901271","-73.98848395","75622"
"2019","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","75549"
"2019","446","W 24 St & 7 Ave","40.74487634","-73.99529885","72389"
"2019","486","Broadway & W 29 St","40.7462009","-73.98855723","72003"
"2019","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","71662"
"2019","462","W 22 St & 10 Ave","40.74691959","-74.00451887","71259"
"2019","468","Broadway & W 56 St","40.7652654","-73.98192338","71197"
"2019","432","E 7 St & Avenue A","40.72621788","-73.98379855","70924"
"2019","525","W 34 St & 11 Ave","40.75594159","-74.0021163","70834"
"2019","445","E 10 St & Avenue A","40.72740794","-73.98142006","70483"
"2019","3664","North Moore St & Greenwich St","40.72019521437465","-74.0103006362915","70371"
"2019","405","Washington St & Gansevoort St","40.739323","-74.008119","70368"
"2019","173","Broadway & W 49 St","40.76068327096592","-73.9845272898674","70177"
"2019","472","E 32 St & Park Ave","40.7457121","-73.98194829","69202"
"2019","458","11 Ave & W 27 St","40.751396","-74.005226","69027"
"2019","442","W 27 St & 7 Ave","40.746647","-73.993915","67928"
"2019","494","W 26 St & 8 Ave","40.74734825","-73.99723551","67762"
"2019","128","MacDougal St & Prince St","40.72710258","-74.00297088","67519"
"2019","496","E 16 St & 5 Ave","40.73726186","-73.99238967","67369"
"2019","453","W 22 St & 8 Ave","40.74475148","-73.99915362","66646"
"2019","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","65982"
"2019","297","E 15 St & 3 Ave","40.734232","-73.986923","65658"
"2019","3687","E 33 St & 1 Ave","40.74322681432173","-73.97449783980846","65483"
"2019","312","Allen St & Stanton St","40.722055","-73.989111","65192"
"2019","461","E 20 St & 2 Ave","40.73587678","-73.98205027","65042"
"2019","507","E 25 St & 2 Ave","40.73912601","-73.97973776","65027"
"2019","3256","Pier 40 - Hudson River Park","40.7277140777778","-74.01129573583603","64656"
"2019","3141","1 Ave & E 68 St","40.76500525","-73.95818491","64422"
"2019","3233","E 48 St & 5 Ave","40.75724567911726","-73.97805914282799","64364"
"2019","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","64181"
"2019","482","W 15 St & 7 Ave","40.73935542","-73.99931783","64027"
"2019","517","Pershing Square South","40.751581","-73.97791","63982"
"2019","3164","Columbus Ave & W 72 St","40.7770575","-73.97898475","63936"
"2019","479","9 Ave & W 45 St","40.76019252","-73.9912551","63307"
"2019","3686","Gansevoort St & Hudson St","40.739448201304036","-74.00507032871246","63135"
"2019","127","Barrow St & Hudson St","40.73172428","-74.00674436","63070"
"2019","307","Canal St & Rutgers St","40.71427487","-73.98990025","62921"
"2019","466","W 25 St & 6 Ave","40.74395411","-73.99144871","62653"
"2019","528","2 Ave & E 31 St","40.74290902","-73.97706058","62354"
"2019","518","E 39 St & 2 Ave","40.74780373","-73.9734419","61926"
"2019","387","Centre St & Chambers St","40.71273266","-74.0046073","61481"
"2019","3707","Lexington Ave & E 26 St","40.741459","-73.983293","61243"
"2019","2003","1 Ave & E 18 St","40.733812191966315","-73.98054420948029","61180"
"2019","326","E 11 St & 1 Ave","40.72953837","-73.98426726","61082"
"2019","545","E 23 St & 1 Ave","40.736502","-73.97809472","60878"
"2019","3165","Central Park West & W 72 St","40.77579376683666","-73.9762057363987","60338"
"2019","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","59967"
"2019","501","FDR Drive & E 35 St","40.744219","-73.97121214","59701"
"2019","439","E 4 St & 2 Ave","40.7262807","-73.98978041","59407"
"2019","347","Greenwich St & W Houston St","40.728846","-74.008591","59352"
"2019","474","5 Ave & E 29 St","40.7451677","-73.98683077","59074"
"2019","478","11 Ave & W 41 St","40.76030096","-73.99884222","58961"
"2019","334","W 20 St & 7 Ave","40.74238787","-73.99726235","58508"
"2019","223","W 13 St & 7 Ave","40.73781509","-73.99994661","58445"
"2019","3443","W 52 St & 6 Ave","40.76132983124814","-73.97982001304626","58155"
"2019","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","58010"
"2019","476","E 31 St & 3 Ave","40.74394314","-73.97966069","56902"
"2019","237","E 11 St & 2 Ave","40.73047309","-73.98672378","56664"
"2019","447","8 Ave & W 52 St","40.76370739","-73.9851615","56281"
"2019","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","56216"
"2019","3656","E 2 St & Avenue A","40.72307749068673","-73.98583620786667","56007"
"2019","3260","Mercer St & Bleecker St","40.72706363348306","-73.99662137031554","55944"
"2019","531","Forsyth St & Broome St","40.71893904","-73.99266288","55803"
"2019","503","E 20 St & Park Ave","40.73827428","-73.98751968","55772"
"2019","350","Clinton St & Grand St","40.71559509","-73.9870295","55656"
"2019","450","W 49 St & 8 Ave","40.76227205","-73.98788205","55584"
"2019","301","E 2 St & Avenue B","40.72217444","-73.98368779","55556"
"2019","3167","Amsterdam Ave & W 73 St","40.77966809007312","-73.98093044757842","55301"
"2019","3282","5 Ave & E 88 St","40.78307","-73.95939","55113"
"2019","251","Mott St & Prince St","40.72317958","-73.99480012","54990"
"2019","212","W 16 St & The High Line","40.74334935","-74.00681753","54956"
"2019","317","E 6 St & Avenue B","40.72453734","-73.98185424","54720"
"2019","487","E 20 St & FDR Drive","40.73314259","-73.97573881","54685"
"2019","530","11 Ave & W 59 St","40.77149671054441","-73.99046033620834","54469"
"2019","2008","Little West St & 1 Pl","40.70569254","-74.01677685","54239"
"2019","401","Allen St & Rivington St","40.72019576","-73.98997825","54133"
"2019","3163","Central Park West & W 68 St","40.7734066","-73.97782542","53902"
"2019","403","E 2 St & 2 Ave","40.72502876","-73.99069656","53586"
"2019","3724","7 Ave & Central Park South","40.7667405590595","-73.9790689945221","53290"
"2019","3137","5 Ave & E 73 St","40.77282817","-73.96685276","53112"
"2019","388","W 26 St & 10 Ave","40.749717753","-74.002950346","52714"
"2019","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","52539"
"2019","526","E 33 St & 5 Ave","40.74765947","-73.98490707","52365"
"2019","167","E 39 St & 3 Ave","40.7489006","-73.97604882","52275"
"2019","470","W 20 St & 8 Ave","40.74345335","-74.00004031","52087"
"2019","520","W 52 St & 5 Ave","40.75992262","-73.97648516","51743"
"2019","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","51501"
"2019","377","6 Ave & Canal St","40.72243797","-74.00566443","51148"
"2019","361","Allen St & Hester St","40.71605866","-73.99190759","50723"
"2019","3708","W 13 St & 5 Ave","40.735445","-73.99431","50519"
"2019","315","South St & Gouverneur Ln","40.70355377","-74.00670227","50476"
"2019","529","W 42 St & 8 Ave","40.7575699","-73.99098507","50013"
"2019","515","W 43 St & 10 Ave","40.76009437","-73.99461843","49930"
"2019","539","Metropolitan Ave & Bedford Ave","40.71534825","-73.96024116","49715"
"2019","412","Forsyth St & Canal St","40.7158155","-73.99422366","49377"
"2019","254","W 11 St & 6 Ave","40.73532427","-73.99800419","48864"
"2019","3158","W 63 St & Broadway","40.77163851","-73.98261428","48792"
"2019","116","W 17 St & 8 Ave","40.74177603","-74.00149746","48656"
"2019","257","Lispenard St & Broadway","40.71939226","-74.00247214","48533"
"2019","305","E 58 St & 3 Ave","40.76095756","-73.96724467","48382"
"2019","303","Mercer St & Spring St","40.72362738","-73.99949601","48300"
"2019","319","Fulton St & Broadway","40.711066","-74.009447","47981"
"2019","3140","1 Ave & E 78 St","40.77140426","-73.9535166","47845"
"2019","3244","University Pl & E 8 St","40.73143724085228","-73.99490341544151","47833"
"2019","3718","E 11 St & Avenue B","40.72746420692392","-73.97950418293476","47648"
"2019","394","E 9 St & Avenue C","40.72521311","-73.97768752","47601"
"2019","311","Norfolk St & Broome St","40.7172274","-73.98802084","47548"
"2019","265","Stanton St & Chrystie St","40.72229346","-73.99147535","47515"
"2019","3142","1 Ave & E 62 St","40.7612274","-73.96094022","47462"
"2019","509","9 Ave & W 22 St","40.7454973","-74.00197139","47349"
"2019","195","Liberty St & Broadway","40.70905623","-74.01043382","46952"
"2019","268","Howard St & Centre St","40.71910537","-73.99973337","46950"
"2019","382","University Pl & E 14 St","40.73492695","-73.99200509","46946"
"2019","383","Greenwich Ave & Charles St","40.735238","-74.000271","46840"
"2019","508","W 46 St & 11 Ave","40.76341379","-73.99667444","46789"
"2019","3093","N 6 St & Bedford Ave","40.71745169","-73.95850939","46713"
"2019","532","S 5 Pl & S 5 St","40.710451","-73.960876","46456"
"2019","533","Broadway & W 38 St","40.75299641","-73.98721619","46266"
"2019","3016","Kent Ave & N 7 St","40.72036775298455","-73.96165072917938","45984"
"2019","546","E 30 St & Park Ave S","40.74444921","-73.98303529","45940"
"2019","3746","6 Ave & Broome St","40.724308321602166","-74.00473035871983","45759"
"2019","72","W 52 St & 11 Ave","40.76727216","-73.99392888","45672"
"2019","304","Broadway & Battery Pl","40.70463334","-74.01361706","45519"
"2019","3259","9 Ave & W 28 St","40.74937024193277","-73.99923384189606","44573"
"2019","484","W 44 St & 5 Ave","40.75500254","-73.98014437","44323"
"2019","2012","E 27 St & 1 Ave","40.739445","-73.976806","44003"
"2019","448","W 37 St & 10 Ave","40.75660359","-73.9979009","43752"
"2019","3472","W 15 St & 10 Ave","40.742753828659026","-74.00747358798981","43728"
"2019","540","Lexington Ave & E 29 St","40.74311555376486","-73.98215353488922","43699"
"2019","325","E 19 St & 3 Ave","40.73624527","-73.98473765","43674"
"2019","3236","W 42 St & Dyer Ave","40.75898481399634","-73.99379968643188","43487"
"2019","335","Washington Pl & Broadway","40.72903917","-73.99404649","43367"
"2019","3459","E 53 St & 3 Ave","40.75763227739443","-73.96930575370789","43335"
"2019","3168","Central Park West & W 85 St","40.78472675","-73.96961715","43123"
"2019","469","Broadway & W 53 St","40.76344058","-73.98268129","43022"
"2019","417","Barclay St & Church St","40.71291224","-74.01020234","42943"
"2019","536","1 Ave & E 30 St","40.74144387","-73.97536082","42813"
"2019","3463","E 16 St & Irving Pl","40.735367055605394","-73.98797392845154","42794"
"2019","483","E 12 St & 3 Ave","40.73223272","-73.98889957","42692"
"2019","495","W 47 St & 10 Ave","40.76269882","-73.99301222","42463"
"2019","252","MacDougal St & Washington Sq","40.73226398","-73.99852205","42416"
"2019","3295","Central Park W & W 96 St","40.79127","-73.964839","41925"
"2019","410","Suffolk St & Stanton St","40.72066442","-73.98517977","41861"
"2019","3461","Murray St & Greenwich St","40.714851505262516","-74.01122331619263","41783"
"2019","3235","E 41 St & Madison Ave","40.752165280621966","-73.97992193698882","41735"
"2019","328","Watts St & Greenwich St","40.72405549","-74.00965965","41400"
"2019","3429","Hanson Pl & Ashland Pl","40.68506807308177","-73.97790759801863","41344"
"2019","174","E 25 St & 1 Ave","40.7381765","-73.97738662","41301"
"2019","500","Broadway & W 51 St","40.76228826","-73.98336183","41024"
"2019","346","Bank St & Hudson St","40.73652889","-74.00618026","40909"
"2019","485","W 37 St & 5 Ave","40.75038009","-73.98338988","40501"
"2019","489","10 Ave & W 28 St","40.75066386","-74.00176802","40377"
"2019","3143","5 Ave & E 78 St","40.77632142182271","-73.96427392959595","40175"
"2019","3674","Jay St & York St","40.701403172577244","-73.98672670125961","40168"
"2019","3467","W Broadway & Spring Street","40.72494672359416","-74.00165855884552","40033"
"2019","3680","E 43 St & 5 Ave","40.754120810779256","-73.98025184869766","40014"
"2019","493","W 45 St & 6 Ave","40.7568001","-73.98291153","40010"
"2019","3159","W 67 St & Broadway","40.77492513","-73.98266566","39998"
"2019","280","E 10 St & 5 Ave","40.73331967","-73.99510132","39829"
"2019","422","W 59 St & 10 Ave","40.770513","-73.988038","39756"
"2019","355","Bayard St & Baxter St","40.71602118","-73.99974372","39201"
"2019","2002","Wythe Ave & Metropolitan Ave","40.716887","-73.963198","38977"
"2019","363","West Thames St","40.70834698","-74.01713445","38976"
"2019","460","S 4 St & Wythe Ave","40.71285887","-73.96590294","38205"
"2019","309","Murray St & West St","40.7149787","-74.013012","38019"
"2019","513","W 56 St & 10 Ave","40.768254","-73.988639","37977"
"2019","164","E 47 St & 2 Ave","40.75323098","-73.97032517","37893"
"2019","440","E 45 St & 3 Ave","40.75255434","-73.97282625","37540"
"2019","362","Broadway & W 37 St","40.75172632","-73.98753523","37382"
"2019","150","E 2 St & Avenue C","40.7208736","-73.98085795","37305"
"2019","456","E 53 St & Madison Ave","40.7597108","-73.97402311","37050"
"2019","455","1 Ave & E 44 St","40.75001986","-73.96905301","36968"
"2019","3374","Central Park North & Adam Clayton Powell Blvd","40.799484","-73.955613","36839"
"2019","279","Peck Slip & Front St","40.707873","-74.00167","36713"
"2019","3175","W 70 St & Amsterdam Ave","40.77748046","-73.98288594","36545"
"2019","238","Bank St & Washington St","40.7361967","-74.00859207","36497"
"2019","247","Perry St & Bleecker St","40.73535398","-74.00483091","36429"
"2019","217","Old Fulton St","40.70277159","-73.99383605","36339"
"2019","3409","Bergen St & Smith St","40.6867443","-73.99063168","35996"
"2019","2000","Front St & Washington St","40.70255088","-73.98940236","35743"
"2019","480","W 53 St & 10 Ave","40.76669671","-73.99061728","35610"
"2019","296","Division St & Bowery","40.71413089","-73.9970468","35372"
"2019","3160","Central Park West & W 76 St","40.77896784","-73.97374737","35310"
"2019","3301","Columbus Ave & W 95 St","40.7919557","-73.968087","35301"
"2019","473","Rivington St & Chrystie St","40.72110063","-73.9919254","35142"
"2019","3156","E 72 St & York Ave","40.76663814","-73.95348296","35121"
"2019","3427","Lafayette St & Jersey St","40.72430527250332","-73.99600982666016","34733"
"2019","522","E 51 St & Lexington Ave","40.75714758","-73.97207836","34454"
"2019","3697","W 64 St & Thelonious Monk Circle","40.77515953434235","-73.98918695747852","34055"
"2019","3712","W 35 St & Dyer Ave","40.754691750226016","-73.99740189313889","33280"
"2019","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","32931"
"2019","3660","W 16 St & 8 Ave","40.741021509002664","-74.001384973526","32768"
"2019","3112","Milton St & Franklin St","40.72906","-73.95779","32669"
"2019","3360","Amsterdam Ave & W 79 St","40.7829391","-73.9786517","32664"
"2019","349","Rivington St & Ridge St","40.71850211","-73.98329859","32644"
"2019","146","Hudson St & Reade St","40.71625008","-74.0091059","32618"
"2019","3423","West Drive & Prospect Park West","40.6610633719006","-73.97945255041122","32194"
"2019","3171","Amsterdam Ave & W 82 St","40.78524672","-73.97667321","32177"
"2019","3440","Fulton St & Adams St","40.692418292578466","-73.98949474096298","32094"
"2019","454","E 51 St & 1 Ave","40.75455731","-73.96592976","32005"
"2019","3788","E 12 St & 4 Av","40.73269","-73.98974","31645"
"2019","411","E 6 St & Avenue D","40.72228087","-73.97668709","31547"
"2019","3521","Lenox Ave & W 111 St","40.7987859","-73.9523","31406"
"2019","3699","W 50 St & 9 Ave","40.763604677958625","-73.98917958140373","31298"
"2019","3715","Driggs Ave & N 9 St","40.71816969454208","-73.95520135760307","31082"
"2019","295","Pike St & E Broadway","40.71406667","-73.99293911","31016"
"2019","385","E 55 St & 2 Ave","40.75797322","-73.96603308","30796"
"2019","3132","E 59 St & Madison Ave","40.76350532","-73.97109243","30708"
"2019","3737","Stanton St & Norfolk St","40.720747","-73.986274","30642"
"2019","267","Broadway & W 36 St","40.75097711","-73.98765428","30625"
"2019","391","Clark St & Henry St","40.69760127","-73.99344559","30474"
"2019","316","Fulton St & William St","40.70955958","-74.00653609","30292"
"2019","259","South St & Whitehall St","40.70122128","-74.01234218","29936"
"2019","3161","W 76 St & Columbus Ave","40.7801839724239","-73.97728532552719","29935"
"2019","228","E 48 St & 3 Ave","40.7546011026","-73.971878855","29770"
"2019","3725","2 Ave & E 72 St","40.7687620293096","-73.95840793848038","29406"
"2019","3173","Riverside Blvd & W 67 St","40.777507027547976","-73.98888587951659","29315"
"2019","351","Front St & Maiden Ln","40.70530954","-74.00612572","29198"
"2019","423","W 54 St & 9 Ave","40.76584941","-73.98690506","29194"
"2019","3709","W 15 St & 6 Ave","40.738046142482766","-73.99642959237099","29072"
"2019","393","E 5 St & Avenue C","40.72299208","-73.97995466","29057"
"2019","481","S 3 St & Bedford Ave","40.71260486","-73.96264403","28961"
"2019","3507","Park Ave & E 124 St","40.8045555","-73.9396861","28906"
"2019","3372","E 74 St & 1 Ave","40.7689738","-73.95482273","28727"
"2019","3166","Riverside Dr & W 72 St","40.78057799010334","-73.98562431335449","28635"
"2019","434","9 Ave & W 18 St","40.74317449","-74.00366443","28613"
"2019","3314","W 95 St & Broadway","40.7937704","-73.971888","28452"
"2019","3092","Berry St & N 8 St","40.7190095","-73.95852515","28394"
"2019","3733","Avenue C & E 18 St","40.730563","-73.973984","28375"
"2019","3119","Vernon Blvd & 50 Ave","40.74232744","-73.95411749","27826"
"2019","3258","W 27 St & 10 Ave","40.75018156325683","-74.00218427181244","27800"
"2019","239","Willoughby St & Fleet St","40.69196566","-73.9813018","27722"
"2019","3232","Bond St & Fulton St","40.68962188790333","-73.98304268717766","27611"
"2019","3170","W 84 St & Columbus Ave","40.78499979","-73.97283406","27399"
"2019","3283","W 89 St & Columbus Ave","40.7882213","-73.97041561","27380"
"2019","427","Bus Slip & State St","40.701907","-74.013942","27368"
"2019","3402","Court St & State St","40.6902375","-73.99203074","27299"
"2019","79","Franklin St & W Broadway","40.71911552","-74.00666661","27133"
"2019","302","Avenue D & E 3 St","40.72082834","-73.97793172","26958"
"2019","320","Leonard St & Church St","40.717571","-74.005549","26887"
"2019","389","Broadway & Berry St","40.71044554","-73.96525063","26828"
"2019","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","26817"
"2019","3107","Bedford Ave & Nassau Ave","40.72311651","-73.95212324","26667"
"2019","502","Henry St & Grand St","40.714215","-73.981346","26467"
"2019","3129","Queens Plaza North & Crescent St","40.75110165","-73.94073717","26436"
"2019","337","Old Slip & Front St","40.7037992","-74.00838676","26418"
"2019","3318","2 Ave & E 96 St","40.7839636","-73.9471673","26156"
"2019","398","Atlantic Ave & Furman St","40.69165183","-73.9999786","25841"
"2019","3749","Lexington Ave & E 36 St","40.747573958954796","-73.9788007736206","25822"
"2019","330","Reade St & Broadway","40.71450451","-74.00562789","25816"
"2019","3177","W 84 St & Broadway","40.7867947","-73.977112","25782"
"2019","415","Pearl St & Hanover Square","40.7047177","-74.00926027","25713"
"2019","360","William St & Pine St","40.70717936","-74.00887308","25639"
"2019","224","Spruce St & Nassau St","40.71146364","-74.00552427","25626"
"2019","321","Cadman Plaza E & Red Cross Pl","40.69991755","-73.98971773","25466"
"2019","467","Dean St & 4 Ave","40.68312489","-73.97895137","25409"
"2019","332","Cherry St","40.71219906","-73.97948148","25337"
"2019","266","Avenue D & E 8 St","40.72368361","-73.97574813","25321"
"2019","3134","3 Ave & E 62 St","40.76312584","-73.96526895","25240"
